"","ID","Picture","Color","Gender","SelfEfficacy","TaskValue","MasteryGoals"
"183","4558","gorilla","pink","Male",-0.0742252628106306,-0.380651779829322,-0.415741195311114
"184","4559","grasshoper","pink","Male",0.585658223928282,0.191438704512149,0.25985066153964
"185","4562","Insect ","Pink ","Female",-0.161850556190657,-0.0779989773638398,-0.373240778108117
"186","4564","koala","pink","Male",0.143693748499615,0.277828983674123,0.539244252191981
"187","4566","lizard","pink","Male",-0.275788033538232,-0.340958952220417,-0.0737026138887183
"188","4568","mouse","pink","Male",0.512646231710937,0.253236182991623,0.260168113140594
"189","4571","pelican","pink","Female",-1.29127351354975,-1.16109795344975,-1.34403935193232
"190","4574","Rabbit ","Pink","Male",-0.349878762258186,-0.22528515448162,-0.360220868590035
"191","4578","Seahorse ","Pink ","Female",0.361271710789231,-0.106088101294382,0.420960104064812
"192","4584","Starfish ","Pink","Female",0.0195533731293558,-0.385996438296552,-0.121464976626995
"193","4585","submarine","pink","Male",0.759838204441413,0.783627337781369,0.769678750608529
"194","4586","Swan","Pink","Female",0.0452909557796594,0.358680048425584,0.453112620374772
"195","4589","Train","Pink","Female",0.264188750178019,-0.121085474243131,0.471342300878659
"196","4592","Zebra","Pink","Male",0.0794640541022742,0.801152692222346,0.569660525385841
"197","4596","Bat ","Purple ","Male",0.750586491743985,0.843591172850506,0.781548913889545
"198","4597","Bear","Purpule","Female",0.267874957851009,0.60992600755721,0.637913683468535
"199","4598","bicycle","purple","Female",0.18896945302779,-1.06299744954739,-0.417349524358982
"200","4599","Buffalo ","Purple","Male",-0.166196032536388,-0.0564155810030903,-0.159411998880256
"201","4602","Camel ","Purple ","Female",0.350133783409142,0.447775911155503,0.616560224057276
"202","4606","chick","purple","Female",0.413597385004603,0.512785698998111,0.470694694586846
"203","4607","Cobra","Purple","Female",0.380181208441601,0.522958301682764,0.456002772022535
"204","4608","Cow","Purple","Female",0.0997723123068765,-0.328555420261942,-0.107369330047417
"205","4609","Crocodile","Purple","Male",0.512273295278818,0.329259481409721,0.522851259160543
"206","4610","Deer","Purple ","Female",-0.548013195852774,-0.0462844566645649,-0.412328415165578
"207","4615","Duck","Purple","Male",-0.470143140243972,-0.278162586623078,-0.729741285436128
"208","4616","Eagle","Purple","Male",0.060084312539073,-0.331861693753843,-0.612752543928926
"209","4617","Elephant","Purple","Female",-0.419135715430261,-0.353010244119982,-0.470912849907883
"210","4619","Fox","Purple","Male",0.147859795948967,0.0619090360413311,0.419020882328894
"211","4621","Giraffe","Purple","Male",0.81893389221398,0.705674941957883,0.677277889047268
"212","4626","Hippo","Purple","Male",0.446461271718307,-0.0545969943130629,0.265377719066883
"213","4627","Insect ","Purple","Female",-0.0986199996532936,0.241122842523244,0.485428914590594
"214","4656","zebra","black","Female",-0.72749558947546,-0.429801745455409,-0.05336330225848
"215","4668","car","lemon","Male",-0.14834271840232,-0.0852953819235833,-0.360129698181057
"216","4686","frog","green","Male",0.644891024933948,0.66951198831237,0.722206584783206
"217","4693","insect","red","Female",0.479570642359758,-0.233156512363898,-0.103740592890051
"218","4697","Lizard","Red","Female",-0.333624380399814,-0.624124623023059,-0.169788086554689
"219","4702","Pelican","Red","Female",-0.786530043986202,-1.37258844118267,-1.79346566542906
"220","4704","Pig","red","Female",0.668124350827407,0.69939918423053,0.733349774934605
"221","4708","sailboat","red","Female",0.764483768264027,0.403793306174376,0.684359740941542
"222","4710","sealion","red","Female",0.586030886622968,0.841917964055743,0.750279582583455
"223","4712","sheep","red","Female",0.467418045432062,0.846851957777164,0.729133714816763
"224","4716","submarine","red","Female",0.208105994515832,0.222263083701181,0.366196043625144
"225","4717","swan","red","Female",0.239870657822371,0.307850788688612,0.492101284590306
"226","4720","train","red","Female",0.838049661855963,0.40953307587179,0.699471660417567
"227","4722","whale","red","Female",0.711501054029084,0.803918495625422,0.679203106696229
"228","4723","zebra ","red ","Female",0.736668028497725,0.422539513860008,0.683392139066679
"229","4725","ant","red","Female",0.750035209953893,0.776373330864296,0.76619251345874
"230","4727","balloon ","light blue ","Female",0.641706083328212,0.759173725343848,0.741954554301059
"231","4730","Beaver","Light blue","Female",0.247580336876732,-0.208780471920111,0.281719984485525
"232","4734","Butterfly","Light Blue","Female",0.163871902379717,0.119732868189469,0.0730772639507133
"233","4737","cat","sky","Female",-0.423369705385964,-0.767740225637094,-1.15496343282229
"234","4739","chick","blue","Male",-0.891319884634153,-0.432105399396512,-0.737024461619968
"235","4740","cobra","blue","Male",-0.654121527437555,-0.600913224789282,-0.646587322612075
"236","4743","crocodile","sky","Female",-0.466259489575161,0.291406124745445,-0.126499827591414
"237","4746","Dolphin ","Sky","Male",0.84229414611774,0.927063452438103,0.817705204709094
"238","4748","Dragonfly","sky","Male",-0.596145559042488,-0.0316059169448103,-0.114409834050423
"239","4750","Eagle","Sky","Male",-0.209151914263777,-2.57091304258508,-1.77839975622706
"240","4752","flamingo","sky","Male",-0.163733960193595,0.25946098912139,0.231828094166889
"241","4753","fox","sky","Male",-0.0582465981910593,0.479480708804611,0.0447850907468472
"242","4754","Frog","Sky","Male",-0.549098236360011,-0.655411532031647,-0.648967663398852
"243","4755","Giraffe","Sky","Male",-0.000161560484339711,-0.0901674980095489,-0.147344449989297
"244","4756","Goat","Sky","Male",-0.067822459936006,0.374478142474108,0.188574902564208
"245","4757","gorilla","light blue","Male",0.312721780399945,0.19526138884034,0.227150473821439
"246","4758","grasshopper","light blue","Male",0.372292351553459,0.416315301098423,0.430322729210193
"247","4760","Helicopter","Sky","Male",-0.379217353243262,-0.479288529621577,-0.462201870834937
"248","4761","Hippo","light blue","Male",0.629105898079419,0.498859830088665,0.680519480016839
"249","4762","Insect ","Light blue ","Male",-0.647013219455735,-0.371656189003212,-0.430232596310576
"250","4763","Kangaroo ","Sky","Female",-0.575362085917909,-0.0837927202389537,-0.103282691099039
"251","4764","koala","light blue","Male",-0.0783273206569966,0.581117018341741,0.566388853596517
"252","4765","Lion","Light blue","Male",0.757000202973447,0.43758954430016,0.6906239228445
"253","4767","Llama","Sky","Male",-0.296290236871429,-0.450820507624978,-0.473348774839237
"254","4768","Mantis","Sky","Male",0.0964253282396959,0.124833382582677,0.312395792745408
"255","4770","Octopus","Sky","Female",-0.502724070417673,-0.0865980405984623,0.237955020209385
"256","4771","owl","sky","Female",-0.517923087302055,-0.100196926148955,-0.43539002662603
"257","4773","Penguin","Sky","Male",0.574311495038982,0.688999325541312,0.713379728683405
"258","4775","rhino ","sky ","Female",0.376999337012621,0.786470455428966,0.540443304685703
"259","4777","sailboat","sky","Male",0.342477862305658,-0.560404794469568,-0.106962459812127
"260","4778","seahorse","sky","Female",0.768769195367855,0.926315847431646,0.803733781234511
"261","4779","sea-lion ","sky","Male",-0.105614505712323,0.133894275882365,0.194927852190717
"262","4780","shark","sky","Female",-0.110831366939221,0.0780828720883571,0.0403148131204953
"263","4781","Sheep","Sky","Male",-0.103720641491324,-0.818344402874738,-0.504262257049526
"264","4782","ship","blue","Female",-0.41893125687849,-0.240152137708641,-0.471329062268179
"265","4783","Snail","Sky","Male",-0.337804981302113,-0.702855056775828,-0.711180387862248
"266","4784","Starfish","Sky","Male",-1.25092549063529,-1.06938748329897,-1.45150212235777
"267","4785","Submarine ","Sky","Male",0.109305092123324,0.484318298677848,0.410384085652895
"268","4786","swan","sky","Male",-0.14737079602249,-0.0223458432285168,0.161224544895958
"269","4787","tiger ","sky ","Female",-0.494018278257453,-1.01045823028831,-0.709667611414062
"270","4789","Train","Sky","Male",-0.00186327674405768,-0.00603954082926731,0.447506146087686
"271","4795","ant","strawberry","Male",-0.294603789103893,-0.382275989446676,-0.0876094995909109
"272","4799","Bear","Strawberry","Male",-0.213103045547931,-0.0695425352744811,-0.122073703907326
"273","4801","Bicycle ","strawberry ","Female",0.229092917627408,0.519244764062232,0.52405008357803
"274","4802","Buffalo","Strawberry ","Female",-0.383002748578583,-0.630372377431802,-0.869853732271821
"275","4803","Bus","Pink","Female",-0.667834959671111,-1.10360822279499,-1.02176886235461
"276","4805","camel","strawberry","Male",-0.853619190062298,-0.207329538631374,-0.608722127980095
"277","4806","Car","Stawberry","Male",-0.245232042134049,-0.190719627788789,-0.476752219926688
"278","4807","cat","strawberry ","Male",-0.393178808674567,0.28096902118147,-0.0799411274005303
"279","4813","crocodile ","strawberry ","Male",-0.102848330523778,-0.306179690245186,-0.0790451117633
"280","4814","Cow","Strawberry","Female",-0.554743744087282,-0.339047964819046,-0.497267998604101
"281","4815","dog","strawberry ","Male",0.84229414611774,0.927063452438103,0.817705204709094
"282","4816","Dolphin","Strawberry","Male",0.840316039093155,0.685872671607516,0.762603432602028
"283","4817","dragonfly ","strawberry ","Male",0.84229414611774,0.927063452438103,0.817705204709094
"284","4819","eagle","pink","Male",0.126089517762749,0.335910741874747,0.477110091292946
"285","4821","Flamingo","Strawberry","Female",0.71397390952157,0.807604416973201,0.690231920516949
"286","4822","fox","pink / strawberry","Female",0.585568827896614,0.584041567908327,0.447136279529156
"287","4824","Strawberry","Pink","Male",0.343442157857524,-0.23130578427382,-0.0281147046523949
"288","4825","Goat","Red","Male",-0.240423596728341,-0.197620702799491,-0.553693786119565
"289","4826","Gorilla","strawberry","Male",0.586164924026733,0.858261157660924,0.75401330294554
"290","4828","Helicopter","Strawberry","Male",-0.439568581880244,-0.887019850301472,-0.918526802984803
"291","4829","Hippo","strawberry ","Female",-0.697390996538048,-0.577267627640599,-0.810629403325192
"292","4830","insect","strawberry","Male",-0.754455131057936,0.382687211928656,-0.170361332682302
"293","4831","Kangroo ","Strawberry ","Female",0.180277814511872,0.206443363533109,0.454634091459003
"294","4832","koala","strawberry","Female",0.775781418358554,0.708801574666199,0.497921955577918
"295","4833","Lion","Strabery","Male",-0.232282981905525,-0.59491794833006,-0.315187810517085
"296","4836","Mantis","Strawberry","Male",0.728406770855418,-0.2612574868249,0.111912671665873
"297","4838","octupos","strawberry","Male",-0.823438032211429,-1.54126712247686,-1.40549163667465
"298","4839","Owl","Strawberry ","Female",-0.870491641447652,-0.599723957449204,-0.834221749033076
"299","4841","penguin","strawberry","Female",-0.118051398174136,0.674805018871701,0.580191488409472
"300","4845","sailboat","strawberry ","Female",-0.121759643404593,0.259840709702442,0.030046653878728
"301","4846","Sea horse","Strawberry","Male",0.426700817545351,-0.440595335692707,0.197840871648332
"302","4848","Shark","Strawberry","Female",0.772850898245458,-0.0241073728278161,0.343330033401513
"303","4850","ship","strawberry ","Male",-0.701971881048097,-1.15344985491844,-1.06242181143016
"304","4855","tiger","strawberry","Male",-1.2295955742282,-1.19174369895104,-1.14834287429813
"305","4860","whale","strawberry","Male",-0.0535496385377222,-0.684333317874498,-0.470244400828736
"306","4861","zebra ","strawberry ","Female",-0.645969991734561,-0.0602546314303472,-0.183855789848413
"307","4862","airplane","blue ","Female",0.512167874978856,-0.217218416165391,0.228602756587397
"308","4863","ant","blue","Female",0.260775710160329,-0.745333111743408,-0.449606012927609
"309","4868","buffalo ","blue","Female",0.567061381883127,0.75126040503378,0.726146908738489
"310","4869","school bus","blue","Male",0.765851742905093,0.570590586470421,0.722465781708526
"311","4870","Butterfly ","Blue","Male",-0.447489308266069,-1.38478088275441,-1.21697277235343
"312","4871","camel ","blue ","Female",0.104311199725403,-0.508642608261702,-0.162129671668998
"313","4874","Caterpillar","Blue","Male",-0.407922656642099,-0.359038843248185,-0.101609678599246
"314","4878","Crocodile","Blue","Female",0.630020006411477,0.61031714742931,0.705982707419726
"315","4879","deer","blue","Male",0.378413878335707,0.50926237606768,0.478006587456234
"316","4880","Dog","Blue","Male",0.221986817724273,-0.102419246483311,0.467656037658067
"317","4884","Elephant","Blue","Female",0.138638979773151,0.759954850213699,0.647698272816936
"318","4885","fox","blue","Female",0.513894837126765,0.304361381182543,0.614757433704863
"319","4886","Frog","Blue ","Female",-0.163976183785292,0.412053486072372,0.345342610722947
"320","4887","Giraffe","Blue","Male",-0.0717396154757089,0.0998252559910012,-0.246504694614941
"321","4888","goat","blue","Female",0.683531434415562,-0.0342802501381965,0.399735037479405
"322","4896","Lizard","Blue","Female",0.274537091548197,0.305165352588516,0.570008691272332
"323","4897","Llama","Blue","Male",-0.144194163393976,0.119771304579281,-0.29084499083973
"324","4898","Mouse","Blue","Female",0.667430558414346,0.0641319717742302,-0.0791746404348452
"325","4899","Octopus","Blue","Female",0.0551156840203329,0.113404570118452,-0.0233711101012021
"326","4900","Owl","Blue","Male",0.261430138937929,-0.0384435669329541,0.137058386193559
"327","4901","Pelican","Blue","Female",0.239540046077538,-0.292229925040164,0.101570722772323
"328","4902","Penguin","blue","Female",-0.367190098625945,-0.354251406130244,-0.539378232098506
"329","4903","rabbit ","blue","Female",-0.585257159456336,0.301750061772435,0.061243328517804
"330","4904","Rhino","Blue","Male",0.701301463631206,0.514983558932521,0.442463086608704
"331","4906","sailboat","blue","Female",0.705441805328375,0.385914233686525,0.572734601671966
"332","4907","seahorse","blue","Male",-0.414224262783029,-0.251481579987612,-0.522262653205674
"333","4908","sealion","Blue","Female",0.337444220385607,0.257023358300369,0.16406857376148
"334","4909","Shark","Blue","Female",-0.082519244155991,-0.041914959954541,-0.27736127399558
"335","4910","sheep","blue","Female",-0.062446421096341,0.197866033603125,-0.0043689023086952
"336","4911","Ship","Blue","Female",0.390741780464032,0.4480018733109,0.552224902615474
"337","4912","Snail","Blue ","Female",0.412834726810661,-0.389183362257949,-0.249970203847166
"338","4913","Starfish","Blue","Male",-0.458518607381166,-0.362996916581707,-0.417359894749871
"339","4914","stingray","blue ","Female",0.023565644964194,0.614352468483972,0.593057461603272
"340","4917","tractor ","Blue ","Male",-0.267839830727105,0.173317856146434,-0.165094834445106
"341","4919","turtle","blue","Female",0.328822130868295,-0.191531270021741,0.133930813807103
"342","4920","whale","blue","Female",0.688887979708413,0.196481642723361,0.466900412752213
"343","4921","zebra","blue","Female",-0.288755534989455,0.309871838839012,0.209309387197922
"344","4922","Airplane","Gold","Female",-0.0686024913379648,0.164186195906605,0.0761089382497508
"345","4926","bear","gold","Female",-1.11517164724531,-1.12214846576338,-0.98004104246149
"346","4927","Bicycle ","Gold","Female",-0.442491076705187,-0.106994670214697,-0.331446578729511
"347","5762","Kangaroo","Light blue","Male",0.383978646233655,0.922403279819746,0.730614769849388
"348","8291","1892","1828#818","Male",-2.66529035009673,-2.86407748696948,-3.26760670165543
"349","?","?","?","Female",0.100329782049994,0.0398460840668232,0.243806953404896
"350","4279F","bear","dark yellow","Female",0.332423822893995,0.333121096706373,0.587218584938804
"351","4281F","buffalo","dark yellow","Female",-0.106654407558506,0.239752477576966,0.228342386233042
"352","4310R","Llama","Gold","Female",-0.734609169760994,-0.618032614562854,-1.12513566351097
"353","4368F","hippo","green","Female",-0.426599214456224,0.267556475962706,-0.145489953261656
"354","4381R","Rocket","Green","Male",0.311686000615206,0.29242255204334,0.488084123545505
"355","4408F","Car","Lemon ","Female",-0.156110579780975,-0.106434331834079,-0.0189929048001223
"356","4419C","Duck","Lemon","Male",-0.544327415696347,-0.968142934471505,-0.723305248486786
"357","4538F","eagle","green","Female",0.340087573960117,0.0762349413644555,-0.0587495464521692
"358","4571A","Pelican ","Pink ","Female",-0.499929282456746,-0.359148104208823,-0.581116254343236
"359","459l","Airplane","Purple","Male",0.021661815323686,-0.347051274427936,-0.152754770368749
"360","4739B","Chick","Light `blue","Male",-0.0662244198660784,-0.304982410914659,-0.444061237390598
"361","4755B","Girrafe","Blue","Male",-1.43117739649352,0.160456716861593,-0.516090132591483
"362","4756B","goat","light blue","Male",0.178547680971841,0.0222883806726301,0.150105662852745
"363","4760F","helicopter","sky","Female",0.37600606833314,0.673932283607086,0.672735732642798
"364","4765F","Lion","Sky","Female",0.23236244026344,0.507105833615609,0.607915716123236
"365","effe","fefe","green","Female",-0.231799867087958,-0.191813397132705,-0.477748538178432
