"","ID","PostScore","PreScore","Gain","SelfEfficacy_S","TaskValue","MasteryGoals_S","X","Gender","SelfEfficacy_P","PerfAvGoals","PerfAppGoals","MasteryGoals_P","Average.of.RTc","Average.of.EFF","Average.of.ACC","Per.Correct","Eff2"
"125","4564",14,12,2,0.0689784920013133,0.262994487506101,0.692436254834236,228,"Male",0.635340014578072,-0.814534754836873,0.207118014775424,0.315300875739475,0.77,"151.89",0.93,92.59,"120.41"
"126","4566",7,10,-3,-0.433699041077527,-0.541437363800605,-0.204912411797672,236,"Male",0.103703640998066,-1.0255357877156,-0.880670509217333,0.2773145365306,0.86,"210.39",0.81,81.48,"94.55"
"127","4568",10,6.5,3.5,0.616984092776478,0.193217293206753,0.1467219752659,245,"Male",0.322273300660485,-0.890990758407166,-1.39636832883583,0.185796687955003,0.91,"120.38",0.94,93.52,"103.08"
"128","4585",6,9,-3,1.15048965394537,1.21463396210062,1.32937097641082,317,"Male",0.749729602951596,-0.971389036191959,-0.919719527198522,0.76078152444857,0.9,"109.55",0.94,94.44,"104.87"
"129","4592",13,12,1,0.0487732327954096,1.12457513563723,0.736856913068381,323,"Male",0.742462744215996,1.46061869831346,0.881050779317318,0.605093406745714,0.81,"118.55",0.92,92.45,"113.83"
"130","4606",8,8.5,-0.5,0.455907714297732,0.603758245781339,0.496901032596813,374,"Female",0.644718788559187,1.64825676276312,1.62886960044508,0.240416543643069,1.49,"146.51",0.84,84.26,"56.56"
"131","4616",8,4,4,0.0182019850927288,-0.49393136630387,-0.896472923857249,318,"Male",-0.232835952833193,-0.502609790560087,-1.32261297857329,-0.0759242841782069,0.72,"131.35",0.89,88.89,"122.66"
"132","4617",7,6.5,0.5,-0.611260489876278,-0.553367907729897,-0.695861972326974,314,"Female",-1.16518130239033,-0.645236731249492,-0.576284907058968,-0.439568505249387,0.67,"182.33",0.81,80.56,"119.38"
"133","4656",6.5,5.5,1,-0.955618505336645,-0.656618115076226,-0.150448883507748,337,"Female",-0.379247844408783,-1.3277126167305,-0.866981842613248,0.194894670049489,1.01,"138.41",0.86,86.11,"85.06"
"134","4668",13,14,-1,-0.305731543352198,-0.204044914051575,-0.597876246625462,277,"Male",0.453436988166098,-0.440975819067368,-0.942919713684918,0.341495409820791,0.81,"139.11",0.91,90.65,"111.97"
"135","4668",13,14,-1,-0.305731543352198,-0.204044914051575,-0.597876246625462,348,"Male",-0.152705651040007,0.656960362559886,0.413080925451071,-0.221268393026132,0.81,"139.11",0.91,90.65,"111.97"
"136","4686",7,3,4,0.854407883178991,0.938506151046118,1.1180764262635,334,"Male",0.844502035800711,-1.85867378093516,-1.57282590152127,0.779110066798893,0.75,"127.21",0.91,90.74,"121.20"
"137","4693",4,3,1,0.543476409857869,-0.399305281478806,-0.317510019606504,359,"Female",0.240206836145559,-0.751025109298915,-0.834457615651666,0.0213040614390759,0.96,"107.49",0.94,94.44,"98.75"
"138","4697",10.5,4.5,6,-0.555769994560484,-0.861057062832646,-0.309272250577092,363,"Female",-0.551922419461318,-0.42681836803664,-0.848274553302516,-0.955984345335653,1.79,"150.27",0.9,89.81,"50.23"
"139","4704",13,6,7,0.927187971878569,0.961254165386275,1.14900125049238,360,"Female",0.248366998013404,1.62112039930256,2.05659498847047,-0.10288143878004,1.31,"113.80",0.88,87.96,"67.35"
"140","4710",9,9,0,0.81739907282878,1.35982779641527,1.2822725086947,396,"Female",0.873325531293372,1.87634492856979,2.52886611802787,0.813236680679217,1.16,"83.47",0.98,98.15,"84.90"
"141","4712",12,8,4,0.601104071247536,1.32312028808658,1.19682714066968,356,"Female",-0.0159489285899483,-1.75717963279418,-1.07944312406111,0.588794804100601,0.75,"131.25",0.92,91.67,"122.24"
"142","4716",9,5.5,3.5,0.13811978362462,0.173759744776946,0.347799444721052,368,"Female",0.387745972237462,0.838737694724159,1.10397649710517,0.692455427638149,0.97,"161.93",0.81,81.48,"84.43"
"143","4717",13,9.5,3.5,0.191731477985103,0.295143101476066,0.555603739642664,364,"Female",0.605061782444891,-1.86478449359184,-1.57243097203704,0.724848973660167,1.56,"67.72",0.96,96.3,"61.82"
"144","4720",15,8,7,1.28790163202307,0.532063139947683,1.08667290174948,372,"Female",0.660973837925655,0.23431818116667,-0.795463933486323,0.736888179575417,0.87,"123.14",0.88,87.85,"100.48"
"145","4722",9,7.5,1.5,1.00636299364252,1.19548120576368,0.927092734737342,379,"Female",0.771444437038059,1.36240494675854,2.30836145633572,0.258329685975132,1.85,"79.31",0.94,93.52,"50.57"
"146","4723",13,12.5,0.5,1.00042798299197,0.508874820492201,0.997213818491013,365,"Female",0.616471647954225,-0.431716726411255,-0.0852482190697935,0.73710775810967,0.98,"106.80",0.93,92.59,"94.53"
"147","4725",14,14,0,1.12739315299766,1.15079726700432,1.29295156023804,371,"Female",0.727833867304453,-0.882028550822563,-1.39282403364061,0.613294239032497,0.78,"126.58",0.93,92.59,"118.56"
"148","4727",11,6,5,0.910819055103182,1.16142438365926,1.22682294764186,377,"Female",0.159067383418255,1.20454609797177,1.75382750044853,0.508780283719998,1.23,"127.66",0.84,84.26,"68.35"
"149","4730",13,9,4,0.232888291886102,-0.371120696085197,0.208175744924853,370,"Female",0.834107583577833,0.170473580285429,-0.209854439085024,0.619785518444971,0.56,"181.26",0.86,86.11,"154.34"
"150","4737",7.5,5.5,2,-0.49349042902187,-0.887555175896361,-1.37875485908462,382,"Male",-0.540886286811062,-0.0944535774939657,-0.0128360063126681,-0.439291296758772,0.55,"202.42",0.78,77.78,"141.02"
"151","4739",8,7.5,0.5,-1.08635123218777,-0.627547740218281,-0.961542188412066,398,"Male",-1.09640636012628,-0.0386775410867822,0.473807788125446,-0.238474302234868,0.74,"158.17",0.75,75,"101.14"
"152","4740",13,9,4,-0.824144536648731,-0.80753023985273,-0.86603748732041,421,"Male",-0.401680491220819,1.51861299125595,1.23507315758915,0.511979409569402,0.57,"206.70",0.81,80.56,"141.53"
"153","4746",7,6,1,1.49393723272216,1.78710362032207,1.74608829772361,383,"Male",0.535969641902843,0.746904180198687,-0.617285009324321,0.358642843095321,0.56,"831.02",0.19,18.52,"32.86"
"154","4746",7,6,1,1.49393723272216,1.78710362032207,1.74608829772361,397,"Male",-0.123396836623509,0.557163730362848,0.708350477435457,-0.34781770494719,0.56,"831.02",0.19,18.52,"32.86"
"155","4748",2.5,7.5,-5,-0.804550896896916,-0.175655176556654,-0.255825095582588,404,"Male",0.665553303804573,1.87159621008803,2.52748420373587,0.628983633230509,1.15,"109.03",0.77,76.85,"66.64"
"156","4750",1.5,6,-4.5,-0.282452473954843,-2.4910867746227,-1.57964497925161,402,"Male",-0.600570476163226,0.345616115867603,0.507691715091758,-2.24102461753342,3.57,"117.78",0.89,88.89,"24.88"
"157","4752",2,16,-14,-0.242498078144447,0.236892298477854,0.182989164982369,487,"Male",-1.03169348339822,0.899156587185213,1.15846256475708,0.100807692159726,0.84,"164.05",0.85,84.92,"100.81"
"158","4753",10,4,6,-0.135022124307879,0.519363586166197,-0.139143976874052,405,"Male",0.873325531293372,1.87634492856979,2.52886611802787,0.813236680679217,0.47,"215.65",0.91,90.74,"191.15"
"159","4753",10,4,6,-0.135022124307879,0.519363586166197,-0.139143976874052,380,"Male",0.702880619909229,1.24399599446044,1.18883438178218,0.588286128116436,0.47,"215.65",0.91,90.74,"191.15"
"160","4755",6,5.5,0.5,-0.0548241879936598,-0.234016119261689,-0.342723071848509,400,"Male",-0.934214555897278,-0.00854373719837495,0.871155452897288,-1.28646555780167,1.33,"1026.71",0.44,44.44,"33.29"
"161","4755",6,5.5,0.5,-0.0548241879936598,-0.234016119261689,-0.342723071848509,395,"Male",-0.403875019968402,0.767227950933185,-0.266033947056169,0.0120183878907124,1.33,"1026.71",0.44,44.44,"33.29"
"162","4758",11,8,3,0.438203533133232,0.45561001654581,0.431257277093377,390,"Male",0.399779606572496,0.300690240156791,-1.04176728479558,0.162344051486351,0.75,"124.50",0.94,94.44,"125.38"
"163","4760",14,7,7,-0.509133241160786,-0.661033037603906,-0.598891686050742,407,"Female",0.441037197045974,1.8006633279648,2.26300860509606,0.400769532840399,1.36,"105.00",0.91,90.74,"66.67"
"164","4760",14,7,7,-0.509133241160786,-0.661033037603906,-0.598891686050742,408,"Female",0.331323687028308,1.47966179595648,2.00402633497355,0.523654576710504,1.36,"105.00",0.91,90.74,"66.67"
"165","4761",12,7,5,0.819732583094128,0.669783483107424,1.00633927914295,393,"Male",0.692798126457547,-0.249903420223649,-0.271046776327626,0.588870020593724,1.7,"58.03",0.99,99.07,"58.20"
"166","4764",13,21.5,-8.5,-0.156543014332126,0.7282327475499,0.78041765079948,389,"Male",-0.0583950929554371,1.85502915509004,2.52273429976649,-0.00783420248951476,0.55,"209.48",0.75,75,"137.42"
"167","4765",12.5,4,8.5,1.07484831984724,0.531546550046434,1.0259615388138,415,"Female",0.873325531293372,1.87634492856979,2.52886611802787,0.813236680679217,0.51,"212.31",0.8,79.63,"155.15"
"168","4767",13,11,2,-0.433289831860055,-0.660855890911098,-0.709145924338082,409,"Male",-1.19356250663035,-0.659674505028149,-1.362356576936,-1.55085529124824,1.09,"144.41",0.9,89.81,"82.77"
"169","4768",15,24,-9,-0.00468203405642555,0.0251179323053055,0.266519832227123,387,"Male",0.737965505780406,-0.454871258695858,-1.32085679146036,0.0764456672538293,1.55,"66.21",0.93,92.52,"59.76"
"170","4768",15,24,-9,-0.00468203405642555,0.0251179323053055,0.266519832227123,413,"Male",0.467169719656401,0.274931836764612,0.0427311967554824,0.401665819821439,1.55,"66.21",0.93,92.52,"59.76"
"171","4770",10,10,0,-0.719292359636839,-0.266061565852801,0.243462411505258,417,"Female",0.429382256892674,-0.883251585185609,-0.505403977425578,0.517339202667253,0.77,"214.76",0.8,80.49,"104.50"
"172","4773",9.5,4,5.5,0.736292261348587,0.984506716889171,1.10126708925655,414,"Male",0.626993756073787,1.22437369227359,2.29077353804135,0.757615463480924,0.81,"143.57",0.88,87.96,"108.97"
"173","4775",9,5,4,0.40329262761738,1.07322521081462,0.596582290109692,418,"Female",0.327184611840912,-1.09088091829067,-1.18960589346676,0.66262546332135,0.64,"167.45",0.89,88.89,"139.40"
"174","4777",13,8,5,0.382118026043843,-0.748749419182592,-0.227138130520996,411,"Male",0.796206633054294,-1.55663173487201,-1.03703874681939,0.498251079240858,0.67,"171.06",0.79,78.7,"118.10"
"175","4779",13,8.5,4.5,-0.136270657468313,0.0333543951790692,0.104865460590194,443,"Male",0.255553335255829,-0.622392156028215,-0.253567476482988,0.517150128752201,0.41,"247.02",0.84,84.26,"206.24"
"176","4780",13,15,-2,-0.223304276574182,-0.0423096634176658,-0.12036861679186,440,"Female",-0.193757618386522,-1.44899570793048,-1.3866042594425,-0.365864812669038,0.7,"138.87",0.91,90.74,"128.91"
"177","4781",14,16,-2,-0.219921624361581,-1.0154014311629,-0.71119068237679,433,"Male",0.0950551344025836,-1.51365581059918,-1.52026581827155,-0.607154777913428,1.46,"78.71",0.92,91.67,"62.96"
"178","4782",10,6,4,-0.593293272760262,-0.413319849484901,-0.717590602538698,435,"Female",0.171442791061785,-0.305004118797463,0.277852122168664,-0.238240846700198,0.68,"168.04",0.92,91.67,"135.06"
"179","4783",10,8,2,-0.479491389573571,-0.887034626405161,-0.86701385828828,437,"Male",0.160452168971813,0.486542852776504,-0.805743695717994,-0.833362109509454,0.74,"147.52",0.88,87.96,"118.37"
"180","4784",13,9,4,-1.32057183344444,-1.17847990947095,-1.4884909430248,442,"Male",-0.518775610255393,-0.572241835311018,-1.21897288103655,-0.443570356002413,0.43,"253.24",0.9,89.81,"210.70"
"181","4785",13,14,-1,0.0175639910594564,0.535783256464126,0.408989667165195,439,"Male",0.375991511031816,-0.962476234614717,-1.40366772409512,0.670889392513453,0.71,"156.21",0.91,90.74,"128.42"
"182","4786",14,10,4,-0.278209145001689,-0.142685873451925,0.0757156577961189,436,"Male",-0.592303823687675,0.174893628099427,0.611953734974556,0.0187296624599117,1.09,"88.06",0.97,97.22,"89.08"
"183","4789",14,11,3,-0.0785974670318176,-0.0964941562068644,0.563151732774423,434,"Male",0.442875689366053,0.508223165492089,0.460533304801884,0.69955091139581,1.04,"99.90",0.94,94.44,"91.04"
"184","4795",14,14,0,-0.492531260909682,-0.55663651577402,-0.214095953063766,445,"Male",-0.541220720065849,-0.250544548497099,-1.14879269924913,-0.862153781963752,0.71,"143.10",0.92,91.92,"129.09"
"185","4799",6,5,1,-0.342590047985266,-0.21629878389482,-0.28556138479641,447,"Male",-1.54921220728875,-0.0312118874533516,0.682618048183473,-1.39797803798194,1.36,"103.13",0.77,76.85,"56.47"
"186","4801",5,6,-1,0.279805803327581,0.598287193737235,0.612514527371265,460,"Female",-0.114733418111299,-0.645785740311726,-1.22303781703225,0.56019531046755,1.31,"101.38",0.91,90.74,"69.04"
"187","4802",14,13,1,-0.505847595972959,-0.822733431197163,-1.1202361534601,458,"Female",-1.11445912301297,-1.90395878580887,-1.58426023434196,-0.831249497824705,0.52,"203.22",0.88,87.96,"167.57"
"188","4803",12,13,-1,-0.866275134833871,-1.28220438093675,-1.22800237891753,457,"Female",-1.40250160095036,-0.945188956004945,-0.437789132264873,-1.20773146149633,0.77,"186.12",0.9,89.72,"117.27"
"189","4805",7,4.5,2.5,-1.01456845041632,-0.364068899783237,-0.839431050903526,446,"Male",-1.87243631886946,-1.10923685383683,-1.43455256442008,-1.1912133454896,0.44,"255.70",0.81,80.56,"182.77"
"190","4806",10.5,12.5,-2,-0.412495566929367,-0.343129220520426,-0.736035243989449,450,"Male",-0.854067810660038,-1.352047917297,-1.12998170573358,-0.521041679059421,1.03,"113.96",0.94,93.52,"90.93"
"191","4807",6,9,-3,-0.545018035926549,0.216565566227316,-0.276821037961441,453,"Male",0.247986924705122,1.18621933558379,1.66204832965542,0.19465996730038,0.37,"280.64",0.85,85.19,"231.16"
"192","4813",12,11,1,-0.109176757013278,-0.445936498181936,-0.20837964144195,459,"Male",0.339101939076292,0.0654990649651009,0.227074750345683,-0.311792983078126,1.36,"80.16",0.97,97.22,"71.30"
"193","4815",4,9,-5,1.49393723272216,1.78710362032207,1.74608829772361,427,"Male",0.873075781201388,1.42762488872991,1.24303726070985,0.801487039586903,1.91,"306.11",0.56,56.48,"29.54"
"194","4816",4,7,-3,1.34726882887734,0.972655678769301,1.28725611383594,423,"Male",-0.903302711312801,1.77227632344742,2.27647476917544,-0.334573289735775,0.57,"205.12",0.74,74.07,"130.46"
"195","4817",7,5.5,1.5,1.49393723272216,1.78710362032207,1.74608829772361,425,"Male",0.844502035800711,-1.85867378093516,-1.57282590152127,0.779110066798893,0.55,"413.78",0.74,74.07,"134.71"
"196","4819",5,3,2,0.0389003031920823,0.270554399459949,0.521102055151971,429,"Male",0.63709644321186,1.13163588465474,1.08857279931743,0.610448460151173,0.55,"237.86",0.17,16.83,"30.76"
"197","4821",6,8,-2,1.01963909027989,1.21855780654382,0.982062348243677,431,"Female",0.290617905188862,1.03445454086253,1.92512958901688,0.54322118509511,0.29,"1239.02",0.31,30.84,"105.29"
"198","4822",6,8,-2,0.717759439006151,0.735469409014834,0.434185252983463,430,"Female",0.43240361552217,0.00461257720349017,-0.357383113484131,0.690658041883778,0.76,"121.72",0.91,90.74,"118.67"
"199","4825",4.5,5,-0.5,-0.34619595954246,-0.34108049108496,-0.813233047560962,428,"Male",0.0432408689622934,-0.147990283376574,-1.25052642966168,0.593626266490976,1.65,"68.20",0.99,99.07,"60.04"
"200","4826",12,6.5,5.5,0.817860193563472,1.36455362467398,1.28451052507712,469,"Male",0.617997251175839,-0.649456743982507,-1.11565864809364,0.727485568585378,1.06,"94.63",0.93,92.59,"87.16"
"201","4828",12,13,-1,-0.591426700749428,-1.0987016740032,-1.16058021436852,465,"Male",-0.983344893159578,-0.798395400167041,-0.90991907397398,-0.715264030150519,0.8,"151.31",0.89,88.89,"110.85"
"202","4829",10.5,10,0.5,-0.868467261353272,-0.785076442625353,-1.05184033667849,471,"Female",0.235230044603906,-1.87235421798762,-1.57764032808868,0.17819179535972,0.7,"146.87",0.87,87.04,"124.23"
"203","4830",13,12,1,-0.961844349541154,0.358355859774325,-0.349123520871095,473,"Male",-1.88545689676074,-0.891517452423104,0.659686696470677,-2.31658855143046,1.05,"111.10",0.89,88.89,"84.40"
"204","4832",5,5,0,1.10249875284091,0.90232796951022,0.457795526333211,462,"Female",-0.342147337897363,1.84643265902627,2.52742168044693,0.263453671897855,0.4,"257.47",0.07,6.67,"16.49"
"205","4833",5.5,4.5,1,-0.362657049350061,-0.822823633858516,-0.495028287688023,464,"Male",-0.88486189455692,0.252124784573658,-0.439996807996377,-0.209862271383544,0.51,"235.59",0.81,80.56,"157.67"
"206","4836",15,11,4,0.984061262049349,-0.428874492715619,-0.0250138100370817,461,"Male",0.382327864949867,-0.656004667937042,-0.500530559724162,0.231467989405684,0.8,"119.28",0.92,91.67,"114.75"
"207","4838",8,11,-3,-0.962029285038942,-1.57741739487214,-1.4622461456528,463,"Male",-1.11474420027298,-0.451584163974381,-0.579571872603324,-0.91575488664529,0.6,"187.29",0.83,83.33,"138.61"
"208","4839",8.5,9.5,-1,-1.03145592248844,-0.802692288589482,-1.04171088024146,482,"Female",-1.24558005829657,0.787837719706698,0.0223253438621051,-1.68918338706031,0.63,"182.53",0.84,84.26,"132.99"
"209","4845",8,9,-1,-0.228319429533743,0.222980372707926,-0.141509674260127,480,"Female",0.104762239579659,0.948035170951086,0.398450586192403,0.0126916536168484,0.88,"158.18",0.92,91.67,"103.88"
"210","4846",14,14.5,-0.5,0.472730169816436,-0.596704920574386,0.134871755408937,474,"Male",0.740367219138048,-0.652584329246509,-1.3571891079127,0.103106758174435,0.52,"235.48",0.74,74.07,"141.52"
"211","4848",14,6,8,1.06300986540778,-0.140022916408963,0.285209534554118,481,"Female",0.816544097240102,1.43979595164945,1.7910815034977,0.494444596484765,0.85,"132.98",0.92,91.67,"108.11"
"212","4850",6.5,4,2.5,-0.899686381822232,-1.31883034800738,-1.26228939283575,477,"Male",-1.27179735488743,-0.304357398582934,-0.752096073624472,-1.08104582882086,2.62,"90.41",0.94,93.52,"35.72"
"213","4855",11,8.5,2.5,-1.37369859928816,-1.26889472886731,-1.26273219281171,476,"Male",-0.255661394229148,-1.72039179088669,-0.937001250368639,-0.473491230028547,0.61,"177.23",0.7,70.37,"114.56"
"214","4860",6,6,0,-0.168389789344205,-0.893469779734767,-0.687124218882514,495,"Male",0.0675234516523596,0.0810464615661109,0.00756137741419663,0.178584339119293,1.4,"85.20",0.91,90.74,"65.02"
"215","4861",11,8.5,2.5,-0.838027496475551,-0.209688522121376,-0.349957913591987,501,"Female",-0.621937481729717,0.324980758290988,-0.310245475516493,0.150780173475577,0.5,"252.25",0.65,64.81,"129.83"
"216","4862",13,14,-1,0.567316051010583,-0.374208775910164,0.142469628042912,498,"Female",0.562932785486072,-1.68759038003193,-1.55010394688614,-0.0955296138025605,0.93,"126.11",0.91,90.74,"97.24"
"217","4863",11.5,8.5,3,0.244988220795071,-0.923775014577647,-0.679937214693095,493,"Female",0.215744689243159,-1.87298067792399,-1.57720591204573,0.205771561661057,1.27,"150.26",0.86,86.11,"67.70"
"218","4869",15,14,1,1.11771973926313,0.76962758869366,1.12963170746303,497,"Male",0.525428744534231,-0.849932626295046,-0.589172875123391,0.228218109355078,2.18,"74.12",0.97,97.22,"44.66"
"219","4870",12,6.5,5.5,-0.567442157386825,-1.50647943055721,-1.39658680267218,499,"Male",-0.230610454997795,0.526644992818532,1.4056767946748,-0.325294659058347,0.63,"168.46",0.87,87.04,"138.41"
"220","4871",9.5,6,3.5,0.0252189871588049,-0.725572416964495,-0.32484388483897,489,"Female",0.138467916093289,1.68434199015673,2.49213140655805,0.209924361389635,1.73,"176.58",0.8,79.63,"45.97"
"221","4878",13.5,16,-2.5,0.832915111957394,0.835641928749814,1.07184973974684,539,"Female",0.571409885121977,0.0520577391691987,-0.847598504007094,0.716797681801598,1.02,"80.64",0.94,93.52,"91.60"
"222","4880",14,11.5,2.5,0.144628659192732,-0.193269939688523,0.581941365001624,541,"Male",0.662204834807362,-1.79675414438611,-1.33598620251718,-0.262942624902327,0.9,"106.71",0.95,95.37,"105.74"
"223","4884",14,16,-2,0.172840254637927,1.02568475128013,0.959610312697535,517,"Female",-0.775087382421589,1.0541380665013,1.75716240502303,0.434785741357855,0.78,"151.05",0.81,80.56,"103.09"
"224","4885",15,13,2,0.662981971221769,0.354875264544767,0.857276189405959,526,"Female",0.671668064553882,0.584942537948719,1.39899445779553,0.463142148930687,1.56,"68.86",0.92,91.67,"58.94"
"225","4886",13,7,6,-0.296870646431335,0.387325791148908,0.277259280367998,534,"Female",0.428313517626645,-0.936256437260883,-0.918514715568649,0.362137868569397,1.43,"119.41",0.9,89.81,"62.75"
"226","4887",13,12,1,-0.140591703272066,0.0376362865609863,-0.492922555141573,543,"Male",-0.460512088397917,0.318040429308873,1.14413606858072,-0.805856775215001,1.36,"72.28",0.96,96.3,"70.82"
"227","4888",12.5,15,-2.5,0.883682373877661,-0.0222109279857768,0.376198554827115,536,"Female",0.686428935596735,1.14252989914388,1.60442569022107,-0.23669787434702,4.14,"33.14",0.99,99.07,"23.93"
"228","4896",14,15,-1,0.332070431566921,0.348884206648725,0.776747237240406,537,"Female",-0.899264136660455,0.288701049675513,-0.301665125214566,-0.0212521299327689,1.55,"65.21",0.98,98.15,"63.40"
"229","4897",14,14,0,-0.211700842547943,0.0426804889622251,-0.531249357069875,511,"Male",-0.336540224115827,-1.7116370122061,-1.54516713125378,-0.0249530230400043,2.69,"42.63",0.98,98.15,"36.54"
"230","4898",14,19.5,-5.5,0.913847091195338,-0.0028094799522686,-0.295631430138758,518,"Female",0.705737454109503,1.00614046108209,0.417226607962886,-0.155288989754134,0.93,"104.64",0.94,93.98,"100.84"
"231","4898",14,19.5,-5.5,0.913847091195338,-0.0028094799522686,-0.295631430138758,505,"Female",-0.788508604321284,-0.438867872559743,-0.244156308609225,-1.07707646632203,0.93,"104.64",0.94,93.98,"100.84"
"232","4899",14,20.5,-6.5,-0.0351773363188155,0.00990279411238996,-0.232805178870932,525,"Female",-0.195349668092957,-0.560278384504853,-0.70116615960186,-0.318677965529289,0.84,"155.71",0.93,92.59,"110.03"
"233","4899",14,20.5,-6.5,-0.0351773363188155,0.00990279411238996,-0.232805178870932,504,"Female",0.119861133979526,-1.41138383221098,-1.25739840990106,0.115809326959459,0.84,"155.71",0.93,92.59,"110.03"
"234","4900",14,14.5,-0.5,0.266613115760749,-0.161200890497981,0.00166285228681274,522,"Male",0.174916256507308,0.846845310541082,0.810548943156756,-0.143584159461061,0.92,"130.51",0.84,84.26,"91.36"
"235","4901",13,14.5,-1.5,0.245340107137754,-0.473970350081584,-0.0328552466808214,516,"Female",-0.602491670127035,-0.577886784803866,-0.773659109313767,-0.737793064608504,1.15,"88.47",0.96,96.3,"83.51"
"236","4903",8.5,7.5,1,-0.765717988076903,0.206068481244595,-0.0785934660638349,529,"Female",0.0196878763142209,-0.616560532546632,-0.776515122643236,0.0252468184292614,1.74,"49.50",1,100,"57.36"
"237","4904",14,15,-1,0.938812338404331,0.616222716880173,0.416794526529923,513,"Male",0.564625630171013,-1.00823760671422,-1.21785388723192,0.443607039644547,0.91,"104.45",0.94,93.52,"102.92"
"238","4906",15,13,2,0.939000281961906,0.398027237505916,0.625050770514041,524,"Female",0.712505260506318,1.73214037877657,1.96689898343777,0.634295018807331,1.59,"60.50",0.99,99.07,"62.28"
"239","4907",8.5,7,1.5,-0.587057094730543,-0.405044555555097,-0.768442444230215,535,"Male",0.0731430377875573,1.06946256145849,-0.646573301083103,-0.888075341332327,1.59,"68.44",1,100,"62.70"
"240","4908",16,15,1,0.347177030585457,0.221675809846494,0.0195878361872249,521,"Female",0.253860256709764,-1.38650053858485,-1.36902743729781,0.172661780263471,1.23,"103.35",0.93,92.59,"75.01"
"241","4910",12,11,1,-0.166860062630863,0.149192862741235,-0.173425956881344,515,"Female",-0.995777275658053,-1.1512819260891,-1.43754477371397,-0.211881857016106,0.65,"135.36",0.92,91.67,"141.01"
"242","4911",14,15,-1,0.473332057065114,0.494924218085843,0.661725319607611,512,"Female",0.154104453632178,-1.64683222961339,-1.53713477597246,0.0221268312975497,0.52,"219.17",0.86,86.11,"164.53"
"243","4912",13,12.5,0.5,0.474237936758842,-0.573300707432268,-0.493628404763914,532,"Female",0.510049702355497,0.344816709624061,0.652475850231162,0.280387709418012,0.79,"137.93",0.93,92.59,"117.00"
"244","4913",13,8,5,-0.631639696390155,-0.560177121095658,-0.626628353402602,510,"Male",0.0248504127668705,-0.170392172402848,-0.332713895011017,-0.101598772450201,0.62,"184.80",0.91,90.74,"145.90"
"245","4914",14.5,14.5,0,-0.0227636892260419,0.787621944956001,0.830521549264638,527,"Female",-0.165295579649971,0.794609966078782,0.990262901003374,0.240412674816925,3.59,"30.23",1,100,"27.82"
"246","4917",12.5,16,-3.5,-0.389500751713797,0.123574367392751,-0.353333201342069,519,"Male",0.329469558727426,-0.627556018291107,-1.1133835245891,0.389786721904949,1.78,"48.15",1,100,"56.29"
"247","4919",14,13,1,0.284509263065905,-0.354352590795421,-0.0232761852491234,508,"Female",-0.668177049463006,1.07137563301357,0.802618910986172,-1.04086137167426,1.04,"94.15",0.96,96.3,"92.32"
"248","4922",10,10.5,-0.5,-0.191215132047853,0.0724426417164174,-0.0388269891983038,523,"Female",0.397633497078972,0.900510901463027,0.513720127185799,0.413905443480963,1.91,"48.16",0.98,98.15,"51.48"
"249","4926",14.5,14,0.5,-1.26524138452106,-1.30409283041429,-1.02479917459934,533,"Female",-1.04573168927181,-0.0508684956714131,-0.153989555366558,-0.78998096306446,0.73,"194.17",0.91,90.74,"124.31"
