"","ID","SE_P","PAV","PAp","MG_P","SE_S","TV","MG_S"
"1","4219",1.24050976156106,1.7170759919448,1.77492486922034,1.09593808952923,0.954633848743219,0.669801970703643,0.899296515317599
"2","4224",0.66958983839888,0.0542521466330295,0.485808939884523,0.432625736984657,0.446503760370459,0.699867864155713,0.358041742245193
"3","4229",1.24050976156106,1.7170759919448,1.77492486922034,1.09593808952923,0.778624557468589,0.612361720940821,0.698335483337959
"4","4230",0.390381123436307,1.25855440502761,0.761675205872058,-1.77557937962167,0.672764238663077,-0.0179861737964614,0.13711767764309
"5","4232",-0.162785889013803,-0.00193245981377124,0.417496516698118,-0.0174488937577568,-0.351003351282885,-0.194091477972615,-0.588401395770294
"6","4235",0.335480864424464,0.551000086214245,0.724433244580487,0.354239385830545,-0.000152919570038099,0.518911074347604,-0.142152056108413
"7","4236",0.514987166327833,0.405192160427595,1.19592646802299,0.300417603925463,-0.272768145269553,-0.337211449354634,-0.389501598672413
"8","4240",-1.31666029500038,0.65857446875566,0.572943341832966,-1.71439748890997,-1.18649011302832,-2.07690702676355,-1.75755386981057
"9","4241",0.576013333204498,-0.556158934401216,-0.975604411425122,0.768385247605594,1.24132435142007,1.22711383213452,1.00422287750467
"10","4242",-0.612658125199969,0.821897292913676,0.185171296458103,-0.679219021983132,-2.99274816398913,-3.46546886290522,-3.56269960376151
"11","4243",-0.260228376000509,0.206043902222,-0.119391770587057,-0.160427654832128,-0.735393077431667,-0.613879455993296,-0.729150182021214
"12","4244",-0.298977332074948,0.75947971112071,0.122624189687549,-0.456117964645478,-0.717832968177611,-0.175788838431351,-0.536642658299147
"13","4245",0.732107228194499,0.493655476139211,-0.174696921741065,0.544896459547589,0.149574581959463,-0.208099282339474,-0.10315610542393
"14","4246",-0.166301685957089,-0.353905351711529,-0.933158945462537,-0.457738006627785,-0.379536785031877,-1.01778229430204,-1.00756474399584
"15","4247",0.637550147857094,-0.803047139560904,-1.09036653026755,0.121387817795499,0.906920510326873,0.0773868979615422,0.339085215915581
"16","4248",0.448773460727284,-0.313846249486999,-0.197276517832851,0.498671903726627,0.738531970419482,1.58763962732862,1.37963914862251
"17","4249",0.421373963305585,0.136204792214545,0.423594488807277,0.505549254460829,0.274277074895162,0.410682768265141,-0.157652158990946
"18","4251",-0.532260720458701,0.278471764516967,0.329782286818388,-0.257980643870835,-1.40247697033281,-1.79384839164024,-2.31634214556517
"19","4254",0.0264510965993976,0.0875406970589332,-0.137550135615242,-0.101675959743028,-0.02809562228132,0.289313644568081,0.21090157902666
"20","4257",0.455163040304896,0.326766785868963,0.79542904567527,0.275222166376903,0.876835613713928,-0.685045912065127,-0.395396716772976
"21","4258",-0.0680813295939825,1.65817502311461,1.75293471279289,0.21206071404827,0.365499103223046,0.692928007969045,0.389045987519778
"22","4259",0.857109168502157,0.408213599157126,0.631710862777093,0.92323738509392,0.655811331508427,1.22574644628133,0.645905543205924
"23","4260",0.275648480634205,-0.31141285943628,-0.45767270941373,0.0569345536055061,0.90109727664705,0.69718756330254,0.673446739570882
"24","4261",0.176065534032537,-0.121283000341495,0.326353183819992,0.205129429640727,0.0183781545205334,-0.440167804069749,-0.239748206125126
"25","4264",-0.325068462878505,-0.142065618242287,-0.106755970165669,0.2796726593425,-0.103751734163288,-0.336038153723175,0.0299487808642098
"26","4267",0.385723267551561,0.36407107011115,1.01234301084684,-0.271386654217625,-0.107034365071947,0.92249273054714,0.582752147064261
"27","4268",-0.570475269803927,0.30450718403921,-0.329695831102602,-0.702247492434216,-0.577262564718582,0.453791220021207,0.205033204790062
"28","4269",-0.147575059620635,1.14476139028705,0.636835171689155,-0.282324329101838,0.127054578123067,-0.586682928885474,-0.415417086410192
"29","4271",0.484153490845276,-0.0971273311130676,-0.216947908436499,0.371393922000509,-0.702603312246667,0.330127974642185,0.292140298246857
"30","4272",-0.415561395344755,-0.850161159345721,-1.08112603944408,0.113584037607452,-0.431733619191951,-0.334738519596931,-0.692717436858846
"31","4273",0.94301989218959,-0.087124434004793,-0.0329001389144511,0.37683876820618,0.312338427523404,0.557073302853732,0.564221077730742
"32","4275",0.582874752149278,0.479084136989606,0.05768437802715,0.299437983172654,0.532625300219718,0.794560435419203,0.681346188983145
"33","4276",0.408364320370693,-1.17550045869981,-0.938321616351801,0.4585055216793,-0.15038301547653,0.661109736288316,0.330243855244058
"34","4277",-0.228216848267421,-0.636144814481965,-0.458062978235864,-0.433337782741008,-0.0926006478031798,-0.862251046371348,-0.551242284983916
"35","4278",-0.650190622623976,-0.931082992168062,-0.880028450155217,-1.0513925895244,-1.3466594583496,-0.998670509081626,-1.20650716890446
"36","4279",0.59474882512831,0.531451250680687,0.25667651651144,0.805626045722252,-0.221534406122318,-0.564703687482485,-0.56156571846263
"37","4279F",1.07540421495096,1.14496057024508,0.967644889939981,0.67346081392736,0.393460140328597,0.325088981918865,0.760828673529528
"38","4281",-0.452531494750815,0.717267985536743,0.945227844696103,-0.414106956549793,-0.439745975811015,-0.386054973097451,-0.664683894254181
"39","4281F",-0.464108451233321,1.14531785144203,0.702643523498436,0.260994046693552,-0.169947817309281,0.17867474686338,0.184061153911463
"40","4283",-0.544947928059147,-0.531770071966228,-0.373593260799621,-0.954408660592787,-0.425435934407899,-0.179005983976027,-0.163371555717
"41","4284",-0.965963077554333,-0.255173171722418,-0.144873909562309,-0.890884878927004,-0.432111357093367,-0.74517059718829,-1.10372473541277
"42","4285",0.299376481158272,-0.0188258695783078,0.347444284248952,0.72387959239318,0.222881797110269,-0.0537891623176156,-0.174013845625741
"43","4286",-0.902336542085438,-1.63793001644729,-1.4551347001577,-0.590046912466208,-0.749025233030475,-0.946146867562899,-0.895128628286038
"44","4287",-0.118662307750232,-0.733108601344537,-0.352173080687563,0.574954623566854,0.695242171034526,0.764105450375817,0.197217095861354
"45","4288",0.313237991953559,0.00250707901336394,-0.383072044003127,0.047300453552817,0.36213677567794,0.457304866511678,0.190242720709249
"46","4289",-0.550783676892736,0.602947607126387,0.985700986431774,-0.180316421468644,-0.323312321648426,-0.448003137549519,-1.05223436824946
"47","4290",0.53018554754015,-0.164936857756748,-0.278833077447422,-0.17105194411627,0.42828356119845,-0.390307302956051,-0.334897136915261
"48","4291",0.00965589728978429,-0.195262570244403,-0.113298837642469,-0.567919251752149,-0.361868320178672,-1.43625513707089,-1.04845664045223
"49","4293",-0.0124702729600786,0.521956177827025,0.965470997800136,0.0106198889142051,-0.476832472299389,-0.384014299963767,-0.480755062271614
"50","4293F",0.107377162263241,0.317869243115386,0.00818419397640422,0.22453748047853,0.350096522939069,0.293471539856384,0.186943161568803
"51","4294",-0.747771144533498,1.37622164009919,1.20310788422013,-0.720905684539178,-0.661186033420358,-0.0424731781235229,-0.320186753152228
"52","4294F",0.407124945905032,-0.825236972344629,-0.545171461423402,0.438441767129333,0.687619166305174,0.380576118740117,0.428182292681541
"53","4295",0.963611622642143,-0.41636880162102,-0.433555530735956,0.449074040990039,-1.53156270314886,-1.22181633403279,-1.27482610764624
"54","4297",-0.429739307135514,0.718970289212795,0.140415495458766,-0.359936301271939,-0.42542549184802,-0.130865043463014,-0.408939806368089
"55","4299",0.367636097187264,0.784950230992328,1.1047654587048,-0.164968627180686,0.618850078985677,0.43102005153207,0.431953999719689
"56","4300",0.262919876258938,-0.787500183230611,-0.15812708848879,0.0939551007283547,-0.570281977259213,0.452674589584306,0.491566176451166
"57","4301",1.0102750568225,0.637485555567377,0.391919250260169,0.509549565961176,0.25650156057818,0.704108327743681,0.858253399431947
"58","4302",-0.435501937727649,0.294815879275305,0.389773370225085,-0.069658211437333,0.0326745285083719,0.127922448900791,0.204878243535456
"59","4304",-0.349342950153338,0.609141865037614,0.588083652870503,0.0972016784693838,0.568359509041649,0.127433000201114,-0.0302736257276916
"60","4305",-1.2052029276256,0.476949819324308,0.478329246887582,-1.12896998859937,-0.956738890392393,-1.09604087057189,-1.2831581870565
"61","4309",1.17643117485322,-0.123593819988718,-0.235448801433027,1.01435759363536,1.05891537622102,1.66967195326176,1.53885793386353
"62","4310",-0.590233323833837,0.194078556096478,-0.0774356709265497,-1.42020968364086,0.234377221129398,0.435859609689785,0.307303019781249
"63","4313",-0.794252788941518,-0.453023103123521,-0.235868244595787,-0.863652304263628,-1.16777133727552,-0.533326833262542,-1.06613104834178
"64","4314",0.0271792762012921,-0.532810790755796,-0.0570539223782348,0.219012117669966,-0.461930543316133,-0.822330464980532,-0.160147165020125
"65","4315",1.17616986321067,-0.118205687285142,-0.206075362875269,1.01574654951723,0.769896139259704,0.345738445241405,0.647363908675246
"66","4316",-0.964887971576147,-0.717859374808266,-0.447302713364463,-0.492530054245208,-0.961841595872402,-0.629972798411866,-1.23870715595212
"67","4318",-0.275679171498921,-0.0648475523762034,-0.0452808203136728,-0.458465013553613,-0.873709622544628,0.109506199518446,-0.419991234182864
"68","4319",-0.232153480707747,0.928985272380174,1.03589843812957,0.120177497971044,-0.0324227372591959,-0.00605838448127946,0.0744946929782403
"69","4321",-0.282914100134872,-0.843170590334438,-1.10347498506607,-0.433983065986238,-0.588244025822079,-0.256526080354122,-0.464434616133332
"70","4322",-0.571015313651722,0.312214199143274,-0.128233483364102,-0.264948059276463,-0.133433912318991,0.986067972594236,0.39275009538841
"71","4324",0.580632360242487,0.118524820096996,0.392517849597281,0.819046906541876,0.86905682380868,1.619685742039,1.44256083750767
"72","4326",0.245794761682341,-0.472966698237008,-0.956907736185762,0.277464911045604,-0.412482074371716,-0.359041580220018,0.312389068479682
"73","4327",0.478277377585998,0.453654454011983,0.566134737043273,0.338598892085937,0.0959636422180839,0.322164941864595,0.483706188502066
"74","4328",0.265858759972875,-1.07745527109841,-0.675305035350227,-0.546000256656622,0.64636199555582,0.191231334555699,0.667612810657158
"75","4334",-0.483925674337004,-0.166629134162943,0.0733690727625707,-1.57876672699191,0.436789347605494,-0.314918809114463,-0.293666973595329
"76","4335",-0.597109536766109,0.765686550121637,0.523990386449299,-0.468662696337932,-0.224205247440284,-0.488442983097618,-0.647177554705822
"77","4339",0.130558343765066,-0.181491735413163,-0.0317989106963911,-0.211535958326169,-0.421527958367024,-0.0407027374424665,-0.136106102234292
"78","4341",0.404669667557109,0.84064698693636,-0.191440211944952,-0.0215667560099541,0.820063958563119,0.312982860128197,0.0733549333454761
"79","4342",-0.239680414127649,-0.380105015632445,-0.919832587542994,0.153651158999559,0.364262401715307,0.345515485686674,0.180637472349803
"80","4343",0.960155679060275,-0.401452297660639,-0.945587582014454,0.387877471293287,0.890261221201725,1.37459672903815,1.32873055384692
"81","4344",0.901622011922423,-0.297652886209331,-0.723314429690124,0.214952857804531,0.804625846245098,-0.221640817832032,-0.000600120975546975
"82","4347",0.408701975643507,0.0609794003447143,0.935237340147201,0.115859291670274,0.557862214565739,0.962073990193636,0.749509127460629
"83","4348",0.57871234254685,0.0455615094575257,0.367139665627093,0.819148281854359,0.289391020613046,-0.309513081822129,0.181859416873483
"84","4350",-0.758189103258661,0.44656223372994,0.101464695264828,-0.509401670602438,0.190853455008708,-0.907719964377795,-0.62601371850031
"85","4352",-0.210488535602014,0.565663140069354,0.0921840545269848,0.1097631008538,1.50411941885496,1.80356089543206,1.78631270699341
"86","4353",-0.812327582722356,0.85594186195163,1.08685889415685,-0.405180327051502,0.459128443862069,0.815800123308876,0.826122126639897
"87","4355",-1.00196379857002,0.164277307072584,-0.0690799465682441,-0.462971975430869,-0.554570770664421,-1.03253522365188,-0.709675357499783
"88","4356",-0.333848936118276,0.903450103836626,0.698152940526509,0.262375286947806,-0.272541734480501,-0.0355316429748415,0.121657145623823
"89","4357",0.0112042999528884,1.49735499481467,1.42808376765717,0.177967570346085,0.00785662076893288,-0.37080220125197,-0.313294668350057
"90","4359",0.0223317952266972,-0.409250863861074,-0.0937921838150786,-0.230585773729737,0.242164592994941,-0.315658134423674,0.275102400086218
"91","4360",-0.340862941757336,0.616109134344327,-0.00631886687764871,-0.900049895800508,-0.79412652998142,-1.55878728448971,-1.30436854946777
"92","4362",-0.592821130475899,-0.118261700697825,-0.421668837822581,-0.401818839832341,-0.579131947254778,0.0759575891423923,0.0985449483403178
"93","4363",0.612702870327712,1.68610032954591,1.7702137702705,0.855779790488828,0.667115368844555,0.192763036556031,0.325083097476198
"94","4364",-0.0849734814574709,-0.212108930838838,-0.489496859750157,-0.414746441347681,-0.368523083530975,-0.596841890620121,-0.930266684610553
"95","4367",1.13978715249982,-0.846714946229001,-0.306692826635965,1.01861075115411,0.0223462789117786,0.450453168527043,0.00716459410828908
"96","4371",0.82243731622141,-1.19772572035945,-1.22656141386397,0.860523746602945,0.661781659572288,0.647686301770287,0.0333061454457874
"97","4372",0.424142959130543,0.189105737282665,0.398869131690458,0.116873322415144,-0.45976035669435,-0.338089692458146,-0.790902619318792
"98","4373",-0.694582997668376,0.050626169026535,0.49819519713136,0.41925968076721,-0.274951378035942,0.340621184405228,0.613641962242476
"99","4374",-1.09869993479643,0.639264978414908,-0.303688142240824,-0.608754343454503,-0.708715000878478,-0.201849741983501,-0.636135479363325
"100","4376",1.21697468821941,0.86468199025711,0.469924192202027,1.03889848863904,0.502734000344555,0.644650397590131,0.650618935972184
"101","4379",0.532993037672493,0.0511402184777166,0.196478800353097,-0.145910275343118,-0.174998884458098,-0.0689062059992993,-0.0716037510259111
"102","4380",0.967662943571468,0.460030237393179,0.539957730216782,0.424808685999439,0.628405760096636,0.463053346852824,0.624921994740124
"103","4381",0.0835543693653284,0.854180768622317,-0.107595344309288,0.203360981123406,-1.19786023344224,-1.15956646644414,-1.17850320586416
"104","4382",-0.389295496978682,0.465502255746192,0.687493849465388,-0.178889670884858,-0.819351542845969,-0.84821396105187,-0.883684128732549
"105","4383",0.0630440812125152,-0.758942269193924,0.0810181328919444,0.652938409166027,0.383934833009639,0.890762696695098,0.96183263873048
"106","4384",1.16048197595164,-0.478029939108196,-0.391457812563154,1.01050129983845,1.36701260159594,1.14418294767984,1.38311404732163
"107","4390",0.333661095540599,-0.130368321923277,-0.542336658654011,0.121733180376223,-0.455375096896891,0.0341511757729344,-0.24858237316152
"108","4391",-0.742728683552796,0.441558289585111,-0.183993490635448,-0.702720429832389,-0.988135240991364,-1.27123283875584,-1.25485415534004
"109","4394",1.19217205281161,0.322883772598282,0.214022363575232,1.03174440846407,1.10259450413856,1.03618359085878,1.24096289063476
"110","4396",0.246281652637192,-0.505933234572873,-0.610240301122739,0.41769410045635,0.515114650551557,1.13969379831877,0.826541325859922
"111","4397",0.143068465787824,-0.414289850943408,-0.734882708727011,0.380577152875173,-0.284935568507674,-0.291544976965829,0.208231393459141
"112","4400",-0.300158458003048,-0.0934057151478272,-0.559379257874039,-0.300663931461994,-0.525019324416371,-0.264616812151549,-0.403312839910683
"113","4404",0.167659825260915,0.429281563563326,0.295074572795536,-0.327009016178206,0.711814553557133,-1.21605792833462,-0.247849922488981
"114","4406",0.0496966165212284,0.245390724443968,0.765717039894638,0.188164110832463,0.0451476876071574,-0.232371775466795,-0.261704839361251
"115","4407",0.432083994135948,0.249066718327682,-0.253760184072746,0.479664092359112,0.0117640799979328,0.0641291947387905,-0.300892067622649
"116","4408",-0.229415834295787,-0.951979463320224,-0.71853655076057,-0.526539888960202,-0.602962084915957,-1.09427690387173,-0.815168080387246
"117","4410",-0.315558265335899,-0.186767690311965,-0.0265588513079759,-0.185310688048364,-0.00882461672283735,0.383803238227496,0.276590506008243
"118","4411",-1.1460633352183,-1.24920743702003,-1.26358628660448,-0.759815593266014,-0.468540426756131,-0.302242445843481,-0.409763449131157
"119","4413",-0.0847736874618803,-0.338018124318484,-0.633421256584245,-0.569005368772134,-0.416557530583905,-1.33201673671896,-0.58539643185231
"120","4419",0.677936252164989,0.261638602413243,-0.733221925357633,0.79300593238209,0.92953625280533,0.330779827398817,0.8979747877183
"121","4421",-0.202542668293802,-0.924330870297378,-0.596762335520679,0.323043805835408,0.0423243532040047,0.00205508034519739,-0.234097475304593
"122","4423",0.23473722074172,-0.00366575093882948,-0.0892561776157982,0.681391993762344,0.157647085808488,1.25792293990327,1.04327822830355
"123","4426",0.0552008573923659,-1.02637769705284,-0.891652262643148,0.381593426234488,-0.0134310252432708,0.041279707455748,-0.0629734651436602
"124","4428",-0.699934865533081,0.869671076702553,0.860549256976349,-0.402498108849456,0.230863523454967,-0.260413550713778,0.0222889684289354
"125","4429",0.0263107856755307,-0.641829549014602,-0.205243366424189,0.193697335916326,-0.317457969725969,-0.31915367975106,-0.636629907547483
"126","4430",1.03879382891983,-0.280925236217887,-0.605950431706907,0.631212484050043,0.243855556129768,-0.160413282996685,-0.234509311353043
"127","4431",-0.867159817918713,-1.63630232025034,-1.46878898968116,-0.844443354250578,-0.892849727031421,0.074485425026942,-0.652867914035398
"128","4432",-0.977583187290342,-0.283325935154681,-0.318237400106852,-0.534680353374648,-0.970279066043442,-1.11063343880802,-1.20465960646918
"129","4433",0.456822603426848,-0.147617268561552,-0.844972796948089,0.723203962424927,0.729400180967652,0.509945721960588,0.911267969725168
"130","4435",-0.940348794212674,-0.485175918371615,-0.29986875693885,-0.809802081519093,-1.15633172313393,-0.246084983528078,-1.04551011914913
"131","4436",0.18500274890239,-0.38491885295787,-0.735870737463897,0.081063441075968,0.819011980302526,0.845945512810358,0.770551131541507
"132","4437",-0.273249746080151,-0.473016736218765,-0.236413895263883,-0.147207243260801,0.618229130346074,0.841065721156457,0.726759842667071
"133","4440",-0.461231247895628,-0.569268967402746,-1.01184046946748,-0.811692853580743,-0.699113193672881,-1.29026881317905,-1.23089552523379
"134","4447",0.251787437984972,0.703957990832475,0.0831161493597573,0.6765087655181,0.62938616563781,0.609390250633879,0.666590089239866
"135","4448",0.27909975096511,-0.509387889934752,-0.00783625057186261,0.14539023835271,0.262946438484784,0.53699834331771,0.101386179302145
"136","4449",0.963413943427851,0.0580545076285096,0.372752880772502,0.455306777057421,0.0953141313779502,0.26259294628345,-0.665471380817242
"137","4450",-0.197284311470482,0.17698212285608,0.125487069246718,-0.296074053752625,-0.489405008531196,-1.04559876046542,-0.555534252839928
"138","4451",1.18213947585712,-0.0858729680553306,-0.439855374259489,1.00405549339358,0.308168878363633,1.49457124740196,1.19048839057735
"139","4452",0.994164377430761,-0.9739216274959,-0.573713828756281,0.607901806293263,-1.39069749545267,-0.72043606968334,-1.28287188233256
"140","4453",-0.446571638905646,-1.14821227970632,-0.267664124112033,-0.894386695110085,-0.11931355625718,-0.113975320117659,-0.349502214700491
"141","4454",-0.433064431010603,-0.437736000514436,-0.439661236567503,-0.874718344955867,-0.276803193661758,-1.14135562228849,-0.390015614862308
"142","4455",-0.361036194315627,-1.0240375450362,-1.1931310834135,-0.871522082723979,-0.579499066273616,-1.51905056067316,-1.56438253266881
"143","4456",-0.145829192799736,-0.197469796898637,-0.0606024468867108,-0.168611811163442,-0.0824519213636781,-0.0954739556689253,0.0473201307145067
"144","4457",-0.128389077208774,0.259026571665165,0.27350060428127,-0.175696858317634,-0.180977870293235,-0.352259563040158,-0.619562501993811
"145","4458",0.605661758878317,0.419178458666708,0.167827377770835,-0.0659109597897004,0.985363385936105,0.539141333537684,0.860848800961845
"146","4459",0.849079396605039,-0.418553965483626,-0.960382558986083,0.0434232870862403,0.940054879102538,-0.500662925329074,-0.134206080012862
"147","4460",-0.201326377829526,-0.454533153318487,-0.355960255054317,0.284713419362532,0.240657652645138,0.775660382149801,0.880049749704379
"148","4461",0.641559056636856,0.55037305558359,0.961551986960983,-0.638859477888937,-0.323015525950612,-0.384352412161147,-0.106825384116699
"149","4465",0.0749062484771793,0.807900321831509,0.105408288554591,-0.0962054608806858,-0.500585265811426,-0.689815727611632,-0.387569319393235
"150","4467",1.24050976156106,1.7170759919448,1.77492486922034,1.09593808952923,-0.415911264221512,0.00441764629636401,-0.346752596211198
"151","4476",0.716019754607597,0.21504196326578,0.215998525007069,0.562065089019771,0.878639432995615,0.392158147410397,0.907240134363102
"152","4478",0.787625934965397,0.829094181167675,0.388033399971062,0.590731391967215,0.140427657072359,0.388719818633464,0.110314723238834
"153","4479",0.250594449136206,1.16605016374924,1.36256582455275,0.724307818078001,0.508495997656353,0.600452818267357,0.143317585684126
"154","4482",1.24050976156106,1.7170759919448,1.77492486922034,1.09593808952923,0.806708888577201,0.391364619248634,0.670418019318294
"155","4485",0.185903959972829,1.24888917148824,1.29311241449315,0.14663050313202,-0.367485933818334,-0.0048497587807392,0.0655942955862351
"156","4488",1.01729804100165,1.11168732463952,1.13145205289867,0.530278490447907,0.514425535033367,0.0856053209588907,0.218083733181816
"157","4490",0.785692132612202,0.399275085527741,-0.184246245073773,-0.213052426295534,-0.726606046764764,-0.595791261612223,-0.79184387387362
"158","4492",1.20604693732559,0.482882438096923,-0.07160193607893,1.01616300667779,0.268998558560974,0.366473126579836,-0.0331353420000226
"159","4494",0.645263916757176,0.727949170654355,1.25330438018088,0.31112977618699,0.315561447329937,-0.230173223445502,-0.00261304817654245
"160","4495",0.55350539875161,1.07948295993298,1.33176889777577,0.374185305156153,0.600270479097132,0.562505500132564,0.647285868976258
"161","4498",0.662769918843879,0.318501862801908,-0.165414944775523,0.305281851150283,-0.127876952138409,-0.254843632897835,0.0926498852585808
"162","4499",-0.225134660177087,-0.216434161943648,-0.0467966530843614,0.133367258692518,-0.873046659963071,-1.03118539293998,-1.05624389867191
"163","4500",-0.590421595447791,0.007983444068512,-0.0296211376734181,-0.261919518706799,0.074355472126772,0.147511896876725,0.215842124279736
"164","4501",-0.93709729593854,-0.399975346704072,-0.588135437042217,-0.344620330062797,-0.872967054441399,-0.327790192958058,-0.434899128109206
"165","4502",-0.556243152739188,0.589645599617695,0.223071730511295,-0.376167761490488,-0.0969631817075147,-0.300584215506081,-0.602010171473541
"166","4503",-0.00896379896747508,-0.0939780072328,-0.017827889750234,-0.0776461483735732,0.331418610381864,-0.261080010468035,-0.318061562454145
"167","4505",1.20685831209894,0.955854505965247,1.31139327916354,1.08005303180071,0.22358468811826,0.482506835375835,0.772818182223314
"168","4507",1.19280729780101,0.276039116785066,0.0397892386012878,1.02369204679506,1.50411941885496,1.80356089543206,1.78631270699341
"169","4509",0.250888297333564,-0.441522663185462,-0.633900894993977,0.43099781545106,-0.489859957438703,0.220195976808264,-0.18350992629634
"170","4513",0.106200857883317,-0.258848713096552,-0.272976819959414,0.637735042846879,-0.0830147330964804,0.511269085170342,0.709741897049989
"171","4514",0.469532715014067,1.17314224231989,1.28816106556626,0.795309694810703,0.144308553107828,-0.211255186742534,-0.112461225989957
"172","4515",-0.197299345308442,-0.193698525850028,-0.851711055508415,0.515660580906541,-0.651118250173394,0.424584972182748,0.162427287968104
"173","4517",-0.446298124517538,0.724275692244302,0.379862276810834,-0.429038791828068,-0.241578457437047,0.873649817388605,0.497607376132569
"174","4518",-0.291445952343605,-0.890296235869329,-1.15095641410921,-1.14442664635015,-0.73845743022594,-1.26801801597997,-1.18519922694766
"175","4524",0.0803547907130383,-0.903481829330965,-1.12249965597192,-0.074287588249378,-0.299397460214048,-0.135599435722568,-0.410138237126204
"176","4527",-1.29520114522642,-1.37451965013054,-1.3188343059837,-0.796252471035692,-0.837278038212742,-1.37633983958356,-1.28799573730387
"177","4531",0.950602528631748,0.104938833104906,-0.0837474300895399,0.366642973057657,0.768088212725145,0.369427199482579,0.869784999840022
"178","4533",0.0453463432872981,-1.43360448823842,-1.01068464426012,0.348916588459344,0.575233785131648,1.10454404177065,1.10382171652594
"179","4535",-0.13546783375233,-0.375236315001408,0.0925504832767446,0.580562062188367,-0.166456285074121,0.0358558836715971,0.16345847738276
"180","4536",-0.48418428432827,-1.62172610103285,-1.45627421129359,-0.500616260778353,-0.618391426455261,-1.01480630253078,-0.9003719878862
"181","4537",-0.322433513774342,-0.47254111495292,0.050327430066394,-0.183042726918078,-0.316720824396513,0.00372601574980483,-0.490995187460713
"182","4540",0.827891183574345,-1.57206439492417,-1.44490770061258,0.0979004036603208,0.790649790979596,-1.71849137312525,-0.120275188569372
