"","SelfEfficacy","TaskValue","MasteryGoals"
"1",-3.17426822392695,-3.22814809309846,-3.93778798565742
"2",-0.360199720521895,0.620563274776561,0.181154250746379
"3",0.719313102624404,0.511019038185562,0.628202566911093
"4",0.448026381995024,0.624350966925085,0.497872711326594
"5",0.642515769069211,0.539790296918738,0.606318137922553
"6",0.560639073274806,0.0799523591187,0.233125506358509
"7",-0.213049386756123,-0.0757040284434782,-0.361875083163576
"8",0.143871937705526,0.532769119309721,0.169174739427979
"9",-0.14443362702302,-0.151504428181791,-0.144418464082376
"10",-0.544876471592383,-0.434701174735702,-0.51712116159297
"11",0.160902655178256,-0.105600799857993,0.0284363866404213
"12",0.541569634816311,0.92400567208027,0.760560664607706
"13",0.236015799955792,0.389374646666341,0.0724958745822506
"14",0.35105027645847,0.599858314946788,0.395975064365868
"15",0.695191967999326,0.547286083032919,0.534652682737146
"16",-0.00246116811111229,-0.181717041303462,0.148992647079889
"17",-0.372169748225783,0.434620662270859,0.232448274910637
"18",0.171959696979981,-0.459847873424734,-0.271898771578771
"19",-0.592849698855903,0.382612068335463,0.276473145994084
"20",-0.312243212057277,-0.191401000378804,-0.489485875957409
"21",0.0438186207256274,0.336368880485619,0.281369491610105
"22",-1.25397670591083,-0.836325707729351,-1.16128785643271
"23",-0.133342766589833,-0.386093801510607,-0.343856571719512
"24",-0.311675255132291,-0.233786878837511,-0.426988016559588
"25",0.0187151364081417,-0.72670851411448,-0.401542322065543
"26",-0.278522677389712,-0.0322935611441561,-0.0251477114369898
"27",0.363275592375833,0.441566038752331,0.278133840814477
"28",0.39445240866656,-0.246037706385231,-0.129612359657454
"29",-0.233695949521296,-1.38001675272252,-1.00234543379084
"30",-0.474583147184411,0.0551492629735979,-0.191985029880124
"31",-1.47445924355692,-1.15877662932289,-1.19643102204749
"32",-0.286232916786575,-0.0137950673092084,-0.199730051005616
"33",0.52281937482108,0.43884904178036,0.476727114401094
"34",-0.447754322672627,0.441428135485245,0.393334424002944
"35",0.220331030176348,0.567041404596653,0.619257673278765
"36",0.0877435284543308,0.182955674412587,0.251945708933594
"37",0.498787138167352,0.211487192805373,0.169941992871547
"38",-0.784164196589641,-0.96846104451274,-1.12603614214825
"39",-0.210402219321186,-0.390278884318377,-0.327887626927569
"40",0.69524424461797,0.925568242425187,0.789762357759928
"41",0.284804601968562,0.39971047817785,0.32687746319498
"42",-0.989919258215015,-0.357933296678098,-0.841012934322951
"43",-0.29234981642628,-0.624860903637843,-0.0570170976443558
"44",0.642650101681175,0.258339897262106,0.552205504274483
"45",-0.785256876627402,-0.502805222021852,-1.07104619948768
"46",-0.704944782724779,0.1537982813521,-0.307738781849126
"47",0.0217512676737824,0.0876043549807265,0.209331700288705
"48",-0.405689454280554,-0.10285264697374,-0.27351396639273
"49",-0.112597259920822,0.770834139067952,0.432983962072066
"50",0.586695960932627,0.61695928270281,0.526594151087439
"51",0.604213590246837,0.924642638636882,0.772464449928422
"52",-0.239272565519154,-0.23668161042788,0.278594612510289
"53",0.106612427737946,0.336706656902642,0.461427104246194
"54",0.537827304140005,0.208216275474063,0.525423557078409
"55",-0.207827216816404,-0.519927044788398,-0.480362962888655
"56",0.392798621997781,-0.162860088979671,-0.090841574755434
"57",-0.150804046149836,-0.382150933368164,-0.508592315982177
"58",-0.277717610985406,0.0658682633991006,-0.00272193518231793
"59",0.639346884753043,0.300377710239371,0.212113329797114
"60",0.228111576263873,0.354104656139262,0.241852805758294
"61",0.649223760461361,0.858902342746248,0.765995925152792
"62",0.650105422053241,-0.171757320174001,0.126461347987912
"63",0.512966321147566,0.726173497995205,0.626082969623581
"64",0.321539009061758,-0.185277698093721,0.243975026457374
"65",0.240482994405011,-0.67922142872596,-0.352406932525071
"66",0.84229414611774,0.927063452438103,0.817705204709094
"67",0.407077121316823,0.631293173166664,0.596883335721879
"68",-0.378508226096363,-0.807571205793747,-0.493457199920899
"69",-0.15441661320393,0.0633748220022826,0.179353469080464
"70",0.278536200308724,-0.162062181600483,0.306721421752648
"71",-0.618137078640294,-1.5192172349195,-1.21472795932426
"72",-0.415891754916398,0.155822322939086,0.151248483247068
"73",-0.269214659486188,-0.432928858831159,-0.7194737206616
"74",0.0964824434213599,0.402891201451742,0.142208066154154
"75",0.652810717430727,0.92513677641204,0.781699016379802
"76",0.560410179852072,0.582494622137476,0.261428879626973
"77",-0.305922061945223,-0.186326422144964,-0.500943702778846
"78",-0.161332820305783,0.369223004768441,0.502724931820232
"79",-0.534356614303798,-0.0992975250781092,-0.431161343957494
"80",0.470488122273546,0.573318401855113,0.581633988167637
"81",-0.216887460670008,-0.174640595474794,-0.0468781881015883
"82",-0.17838230617969,-0.126634651007862,-0.281167153850759
"83",-0.0341535857687728,0.0811024187387382,0.121850513022598
"84",0.550288424329635,0.392952120762143,0.555685451363162
"85",-1.07459046519251,-0.967243472097187,-1.00407113248098
"86",-0.607846552336702,-0.627368734126825,-0.64817287198626
"87",0.312324155225804,0.685321151283425,0.663365980809393
"88",0.840753399151318,0.739200025800811,0.774786450989848
"89",-0.312106988543793,0.119551097199951,-0.0673485916239741
"90",-0.791137952850959,-1.1199101284237,-1.1238928466603
"91",0.749416890510765,0.700981581359746,0.748968724947227
"92",0.430066212447175,0.796825238517501,0.613518642344265
"93",-0.161249368779597,-0.120425161880204,0.222369819928266
"94",-0.350766081387867,-0.141469559480976,-0.236246063198524
"95",0.60166458755034,-1.13589804210112,-0.182359559583612
"96",0.113194518468246,-0.135140721035338,-0.122242380439398
"97",0.0345958564498678,0.11754446975725,-0.112242185045728
"98",-0.467927639985428,-0.875473557161803,-0.6019290709082
"99",0.046297570736383,0.397671272315142,0.30361594966908
"100",-0.323486287389315,-0.170773857992576,-0.239564523219174
"101",-0.245248207652503,-1.18956425563029,-0.442792078620964
"102",-0.290383456013644,-0.709377594690316,-0.861457438337562
"103",0.349688244707573,0.105362193680247,0.294237009878284
"104",-0.00904123768323965,0.470183352302616,0.478943220380482
"105",0.722847015739112,0.264268658011795,0.644883265431587
"106",0.0760377055808237,0.0911341055015721,-0.101633878974408
"107",0.84229414611774,0.927063452438103,0.817705204709094
"108",0.15379276818922,0.837522947424962,0.668144447055949
"109",0.071158202814963,0.139109845695315,0.0793872995172762
"110",0.210864727197517,-0.104297592790107,0.125657842297733
"111",-0.202908209791523,-0.163191802030695,-0.390551477173264
"112",0.231269646757288,-0.0959982415902699,-0.12568559089259
"113",-0.691815827657013,0.129718496676357,-0.428128705008806
"114",-0.736573729995693,-0.928192673216415,-0.927458935553431
"115",0.592406527655498,0.431274432711246,0.65829411539158
"116",-1.03714979823898,-0.124982985204573,-0.792657692980455
"117",0.646532424430282,0.644991812108521,0.632733848803178
"118",0.495613865477419,0.653659041693449,0.606370831720944
"119",-0.634220064244542,-1.34958963029876,-1.22423294093176
"120",0.501847610014324,0.522261866661905,0.575935022430613
"121",0.21998950417477,0.48628901628332,0.255243624896167
"122",0.128081374641463,0.25324812198068,-0.415591556715791
"123",-0.334042383311135,-0.815778874345486,-0.40888249830635
"124",0.235756108634949,0.92089614639023,0.70244909520224
"125",-1.7842587828531,-0.925809931441166,-1.86729901206713
"126",-0.00785363746346021,0.0044215387977126,-0.14588020855948
"127",-0.0615361333050251,-0.944743570674973,-0.199289683533898
"128",-0.529612892440817,-1.59831533349536,-1.66930416803276
"129",0.00102951934853227,0.0163464079641981,0.132310870109812
"130",-0.097030127186861,-0.224565838799897,-0.37335819041122
"131",0.712081017095951,0.446112632766372,0.612116581345461
"132",0.708696519678335,-0.329271776924389,0.0165008956286545
"133",0.260401071877272,0.606558845477099,0.63574665005508
"134",-0.187089635725134,-0.244379216035563,0.033233749003286
"135",-0.332187586184416,-0.504313458612113,-0.24137235129499
"136",0.323250021133699,0.318191901083835,0.254832086386654
"137",-0.25499844199841,0.110077944649323,-0.15050871225787
"138",-1.10745285081089,0.568548975382205,-0.0883045497075216
"139",-0.459720085744802,-0.53223404458698,-0.698173067004208
"140",0.672917805760616,0.337597530042143,0.652150391845578
"141",0.168941264459403,0.391172709544052,0.252540382824016
"142",0.426867996878751,0.556012483288585,0.300704484371299
"143",0.63684405131645,0.336716227164532,0.56989990186188
"144",-0.217344783729421,0.099806901328347,0.103798603850832
"145",0.479594246126645,0.12502047109661,0.308086811210139
"146",-0.546202590950202,-0.431041052226786,-0.519575736480446
"147",-0.344092492664924,-0.111150781342892,-0.313918726636468
"148",0.259337938657448,0.379847912702399,0.141224966743054
"149",0.306493487658904,-0.0982224260563089,0.144165576783931
"150",0.530763699356853,0.485495160794033,0.573020007559196
"151",0.00612586609762092,-0.115725725105165,0.181883528126878
"152",-0.744978260621563,-0.941569686014258,-1.00346881459375
"153",0.117465921007518,0.203257817369328,0.26213198008063
"154",-0.689488898325735,-0.163824254884021,-0.297264314025569
"155",-0.016951830456436,-0.160381925397658,-0.376979660867368
"156",0.345179292785768,-0.11465288061674,-0.106630517822231
"157",-0.282931527980261,-0.0946329344203758,-0.30676689387742
"158",0.259030433489555,0.439436774294317,0.5975664084693
"159",0.84229414611774,0.927063452438103,0.817705204709094
"160",-0.31040948389378,0.288019624897203,0.0154872696153527
"161",-0.0137138537769295,0.47603196928019,0.554672153188354
"162",0.170799587232521,-0.093051599255977,0.0333429938408584
"163",-0.49963929397942,0.435560102761328,0.199005211371429
"164",-0.154624195413664,0.687382867416464,0.406919385974194
"165",-0.55858404384704,-1.12408206560504,-1.02532306550051
"166",0.550223361487949,0.444473505647982,0.484937198999221
"167",-0.201742867043605,-0.0264254685824024,-0.196729102902685
"168",-0.72270473134259,-1.2728139606642,-1.15468133642928
"169",0.465018310377023,0.554252030413364,0.662287152686062
"170",0.57806841566629,0.311557583671091,0.62843675966355
"171",0.466684363891937,0.75739409662795,0.708696421727638
"172",-0.0800318505308421,0.157468310377539,0.292602865355448
"173",-0.468314630009451,-0.811435248045235,-0.738376649181986
"174",-0.189360464577411,0.0996956177834314,-0.252076342492256
"175",-0.116736104750004,0.780893233015242,0.445015988088329
"176",0.674111201465262,-1.7539623014383,-0.0807744139090645
"177",0.841608826923881,0.843502416846712,0.798615083916205
"178",0.169982783572442,0.496424439952368,0.345692378718271
"179",-0.207560729167284,0.235803628028617,0.0411384174502294
"180",-0.225228226517945,-0.68010628564844,-0.584047673428658
"181",-0.369380283180166,-0.167157242577192,-0.0648674716875261
"182",-0.168233547204567,0.134154850999487,0.19282105475308
"183",-0.0742252628106306,-0.380651779829322,-0.415741195311114
"184",0.585658223928282,0.191438704512149,0.25985066153964
"185",-0.161850556190657,-0.0779989773638398,-0.373240778108117
"186",0.143693748499615,0.277828983674123,0.539244252191981
"187",-0.275788033538232,-0.340958952220417,-0.0737026138887183
"188",0.512646231710937,0.253236182991623,0.260168113140594
"189",-1.29127351354975,-1.16109795344975,-1.34403935193232
"190",-0.349878762258186,-0.22528515448162,-0.360220868590035
"191",0.361271710789231,-0.106088101294382,0.420960104064812
"192",0.0195533731293558,-0.385996438296552,-0.121464976626995
"193",0.759838204441413,0.783627337781369,0.769678750608529
"194",0.0452909557796594,0.358680048425584,0.453112620374772
"195",0.264188750178019,-0.121085474243131,0.471342300878659
"196",0.0794640541022742,0.801152692222346,0.569660525385841
"197",0.750586491743985,0.843591172850506,0.781548913889545
"198",0.267874957851009,0.60992600755721,0.637913683468535
"199",0.18896945302779,-1.06299744954739,-0.417349524358982
"200",-0.166196032536388,-0.0564155810030903,-0.159411998880256
"201",0.350133783409142,0.447775911155503,0.616560224057276
"202",0.413597385004603,0.512785698998111,0.470694694586846
"203",0.380181208441601,0.522958301682764,0.456002772022535
"204",0.0997723123068765,-0.328555420261942,-0.107369330047417
"205",0.512273295278818,0.329259481409721,0.522851259160543
"206",-0.548013195852774,-0.0462844566645649,-0.412328415165578
"207",-0.470143140243972,-0.278162586623078,-0.729741285436128
"208",0.060084312539073,-0.331861693753843,-0.612752543928926
"209",-0.419135715430261,-0.353010244119982,-0.470912849907883
"210",0.147859795948967,0.0619090360413311,0.419020882328894
"211",0.81893389221398,0.705674941957883,0.677277889047268
"212",0.446461271718307,-0.0545969943130629,0.265377719066883
"213",-0.0986199996532936,0.241122842523244,0.485428914590594
"214",-0.72749558947546,-0.429801745455409,-0.05336330225848
"215",-0.14834271840232,-0.0852953819235833,-0.360129698181057
"216",0.644891024933948,0.66951198831237,0.722206584783206
"217",0.479570642359758,-0.233156512363898,-0.103740592890051
"218",-0.333624380399814,-0.624124623023059,-0.169788086554689
"219",-0.786530043986202,-1.37258844118267,-1.79346566542906
"220",0.668124350827407,0.69939918423053,0.733349774934605
"221",0.764483768264027,0.403793306174376,0.684359740941542
"222",0.586030886622968,0.841917964055743,0.750279582583455
"223",0.467418045432062,0.846851957777164,0.729133714816763
"224",0.208105994515832,0.222263083701181,0.366196043625144
"225",0.239870657822371,0.307850788688612,0.492101284590306
"226",0.838049661855963,0.40953307587179,0.699471660417567
"227",0.711501054029084,0.803918495625422,0.679203106696229
"228",0.736668028497725,0.422539513860008,0.683392139066679
"229",0.750035209953893,0.776373330864296,0.76619251345874
"230",0.641706083328212,0.759173725343848,0.741954554301059
"231",0.247580336876732,-0.208780471920111,0.281719984485525
"232",0.163871902379717,0.119732868189469,0.0730772639507133
"233",-0.423369705385964,-0.767740225637094,-1.15496343282229
"234",-0.891319884634153,-0.432105399396512,-0.737024461619968
"235",-0.654121527437555,-0.600913224789282,-0.646587322612075
"236",-0.466259489575161,0.291406124745445,-0.126499827591414
"237",0.84229414611774,0.927063452438103,0.817705204709094
"238",-0.596145559042488,-0.0316059169448103,-0.114409834050423
"239",-0.209151914263777,-2.57091304258508,-1.77839975622706
"240",-0.163733960193595,0.25946098912139,0.231828094166889
"241",-0.0582465981910593,0.479480708804611,0.0447850907468472
"242",-0.549098236360011,-0.655411532031647,-0.648967663398852
"243",-0.000161560484339711,-0.0901674980095489,-0.147344449989297
"244",-0.067822459936006,0.374478142474108,0.188574902564208
"245",0.312721780399945,0.19526138884034,0.227150473821439
"246",0.372292351553459,0.416315301098423,0.430322729210193
"247",-0.379217353243262,-0.479288529621577,-0.462201870834937
"248",0.629105898079419,0.498859830088665,0.680519480016839
"249",-0.647013219455735,-0.371656189003212,-0.430232596310576
"250",-0.575362085917909,-0.0837927202389537,-0.103282691099039
"251",-0.0783273206569966,0.581117018341741,0.566388853596517
"252",0.757000202973447,0.43758954430016,0.6906239228445
"253",-0.296290236871429,-0.450820507624978,-0.473348774839237
"254",0.0964253282396959,0.124833382582677,0.312395792745408
"255",-0.502724070417673,-0.0865980405984623,0.237955020209385
"256",-0.517923087302055,-0.100196926148955,-0.43539002662603
"257",0.574311495038982,0.688999325541312,0.713379728683405
"258",0.376999337012621,0.786470455428966,0.540443304685703
"259",0.342477862305658,-0.560404794469568,-0.106962459812127
"260",0.768769195367855,0.926315847431646,0.803733781234511
"261",-0.105614505712323,0.133894275882365,0.194927852190717
"262",-0.110831366939221,0.0780828720883571,0.0403148131204953
"263",-0.103720641491324,-0.818344402874738,-0.504262257049526
"264",-0.41893125687849,-0.240152137708641,-0.471329062268179
"265",-0.337804981302113,-0.702855056775828,-0.711180387862248
"266",-1.25092549063529,-1.06938748329897,-1.45150212235777
"267",0.109305092123324,0.484318298677848,0.410384085652895
"268",-0.14737079602249,-0.0223458432285168,0.161224544895958
"269",-0.494018278257453,-1.01045823028831,-0.709667611414062
"270",-0.00186327674405768,-0.00603954082926731,0.447506146087686
"271",-0.294603789103893,-0.382275989446676,-0.0876094995909109
"272",-0.213103045547931,-0.0695425352744811,-0.122073703907326
"273",0.229092917627408,0.519244764062232,0.52405008357803
"274",-0.383002748578583,-0.630372377431802,-0.869853732271821
"275",-0.667834959671111,-1.10360822279499,-1.02176886235461
"276",-0.853619190062298,-0.207329538631374,-0.608722127980095
"277",-0.245232042134049,-0.190719627788789,-0.476752219926688
"278",-0.393178808674567,0.28096902118147,-0.0799411274005303
"279",-0.102848330523778,-0.306179690245186,-0.0790451117633
"280",-0.554743744087282,-0.339047964819046,-0.497267998604101
"281",0.84229414611774,0.927063452438103,0.817705204709094
"282",0.840316039093155,0.685872671607516,0.762603432602028
"283",0.84229414611774,0.927063452438103,0.817705204709094
"284",0.126089517762749,0.335910741874747,0.477110091292946
"285",0.71397390952157,0.807604416973201,0.690231920516949
"286",0.585568827896614,0.584041567908327,0.447136279529156
"287",0.343442157857524,-0.23130578427382,-0.0281147046523949
"288",-0.240423596728341,-0.197620702799491,-0.553693786119565
"289",0.586164924026733,0.858261157660924,0.75401330294554
"290",-0.439568581880244,-0.887019850301472,-0.918526802984803
"291",-0.697390996538048,-0.577267627640599,-0.810629403325192
"292",-0.754455131057936,0.382687211928656,-0.170361332682302
"293",0.180277814511872,0.206443363533109,0.454634091459003
"294",0.775781418358554,0.708801574666199,0.497921955577918
"295",-0.232282981905525,-0.59491794833006,-0.315187810517085
"296",0.728406770855418,-0.2612574868249,0.111912671665873
"297",-0.823438032211429,-1.54126712247686,-1.40549163667465
"298",-0.870491641447652,-0.599723957449204,-0.834221749033076
"299",-0.118051398174136,0.674805018871701,0.580191488409472
"300",-0.121759643404593,0.259840709702442,0.030046653878728
"301",0.426700817545351,-0.440595335692707,0.197840871648332
"302",0.772850898245458,-0.0241073728278161,0.343330033401513
"303",-0.701971881048097,-1.15344985491844,-1.06242181143016
"304",-1.2295955742282,-1.19174369895104,-1.14834287429813
"305",-0.0535496385377222,-0.684333317874498,-0.470244400828736
"306",-0.645969991734561,-0.0602546314303472,-0.183855789848413
"307",0.512167874978856,-0.217218416165391,0.228602756587397
"308",0.260775710160329,-0.745333111743408,-0.449606012927609
"309",0.567061381883127,0.75126040503378,0.726146908738489
"310",0.765851742905093,0.570590586470421,0.722465781708526
"311",-0.447489308266069,-1.38478088275441,-1.21697277235343
"312",0.104311199725403,-0.508642608261702,-0.162129671668998
"313",-0.407922656642099,-0.359038843248185,-0.101609678599246
"314",0.630020006411477,0.61031714742931,0.705982707419726
"315",0.378413878335707,0.50926237606768,0.478006587456234
"316",0.221986817724273,-0.102419246483311,0.467656037658067
"317",0.138638979773151,0.759954850213699,0.647698272816936
"318",0.513894837126765,0.304361381182543,0.614757433704863
"319",-0.163976183785292,0.412053486072372,0.345342610722947
"320",-0.0717396154757089,0.0998252559910012,-0.246504694614941
"321",0.683531434415562,-0.0342802501381965,0.399735037479405
"322",0.274537091548197,0.305165352588516,0.570008691272332
"323",-0.144194163393976,0.119771304579281,-0.29084499083973
"324",0.667430558414346,0.0641319717742302,-0.0791746404348452
"325",0.0551156840203329,0.113404570118452,-0.0233711101012021
"326",0.261430138937929,-0.0384435669329541,0.137058386193559
"327",0.239540046077538,-0.292229925040164,0.101570722772323
"328",-0.367190098625945,-0.354251406130244,-0.539378232098506
"329",-0.585257159456336,0.301750061772435,0.061243328517804
"330",0.701301463631206,0.514983558932521,0.442463086608704
"331",0.705441805328375,0.385914233686525,0.572734601671966
"332",-0.414224262783029,-0.251481579987612,-0.522262653205674
"333",0.337444220385607,0.257023358300369,0.16406857376148
"334",-0.082519244155991,-0.041914959954541,-0.27736127399558
"335",-0.062446421096341,0.197866033603125,-0.0043689023086952
"336",0.390741780464032,0.4480018733109,0.552224902615474
"337",0.412834726810661,-0.389183362257949,-0.249970203847166
"338",-0.458518607381166,-0.362996916581707,-0.417359894749871
"339",0.023565644964194,0.614352468483972,0.593057461603272
"340",-0.267839830727105,0.173317856146434,-0.165094834445106
"341",0.328822130868295,-0.191531270021741,0.133930813807103
"342",0.688887979708413,0.196481642723361,0.466900412752213
"343",-0.288755534989455,0.309871838839012,0.209309387197922
"344",-0.0686024913379648,0.164186195906605,0.0761089382497508
"345",-1.11517164724531,-1.12214846576338,-0.98004104246149
"346",-0.442491076705187,-0.106994670214697,-0.331446578729511
"347",0.383978646233655,0.922403279819746,0.730614769849388
"348",-2.66529035009673,-2.86407748696948,-3.26760670165543
"349",0.100329782049994,0.0398460840668232,0.243806953404896
"350",0.332423822893995,0.333121096706373,0.587218584938804
"351",-0.106654407558506,0.239752477576966,0.228342386233042
"352",-0.734609169760994,-0.618032614562854,-1.12513566351097
"353",-0.426599214456224,0.267556475962706,-0.145489953261656
"354",0.311686000615206,0.29242255204334,0.488084123545505
"355",-0.156110579780975,-0.106434331834079,-0.0189929048001223
"356",-0.544327415696347,-0.968142934471505,-0.723305248486786
"357",0.340087573960117,0.0762349413644555,-0.0587495464521692
"358",-0.499929282456746,-0.359148104208823,-0.581116254343236
"359",0.021661815323686,-0.347051274427936,-0.152754770368749
"360",-0.0662244198660784,-0.304982410914659,-0.444061237390598
"361",-1.43117739649352,0.160456716861593,-0.516090132591483
"362",0.178547680971841,0.0222883806726301,0.150105662852745
"363",0.37600606833314,0.673932283607086,0.672735732642798
"364",0.23236244026344,0.507105833615609,0.607915716123236
"365",-0.231799867087958,-0.191813397132705,-0.477748538178432
